winery,wine,year,rating,num_review,region,price,type,grapes
Real Divisa,Marqués de Legarda Crianza 2017,2017,"3,7",43,España / Rioja,"8,93",Vino tinto,100 % de Tempranillo
Proyecto Garnachas de España,La Garnacha Salvaje del Moncayo 2018,2018,"3,7",817,España / Aragón,"8,20",Vino tinto,100 % de Garnacha
Cerro Bercial,Ladera Los Cantos 2015,2015,"3,8",75,España / Valencia / Utiel-Requena,"15,65",Vino tinto,"65 % de Bobal, 35 % de Cabernet Sauvignon"
Fariña,Lágrima 2018,2018,"3,9",216,España / Castilla y León / Toro,"8,10",Vino tinto,Tempranillo
Bodegas Faustino,I Gran Reserva 1995,1995,"4,1",937,España / Rioja,80,Vino tinto,100 % de Riesling
Algueira,Cortezada 2019,2019,"4,1",33,España / Galicia / Ribeira Sacra,"21,90",Vino blanco,100 % de Godello
Olivier Rivière,Trotamundos 2017,2017,"4,0",48,España / Castilla y León / Toro,"38,50",Vino tinto,Tempranillo
Álvaro Domecq,Pedro Ximenez Viña 98 N.V.,9805,"3,9",134,España / Andalucía / Jerez-Xérès-Sherry / Jerez Pedro Ximénes (PX),"10,01",Vino fortificado,100 % de Pedro Ximenez
Estefanía,Tilenus Envejecido en Roble Bierzo Mencia 2018,2018,"3,6",48,España / Castilla y León / Bierzo,"9,50",Vino tinto,100 % de Mencia
El Escocés Volante,Manda Huevos Blanco 2018,2018,"3,8",31,España / Cataluña,"21,95",Vino blanco,"95 % de Macabeo, 5 % de Garnacha Blanca"
Bodega Tamerán,Marmajuelo 2020,2020,"4,3",64,España / Islas Canarias / Gran Canaria,"31,90",Vino blanco,100 % de Marmajuelo
Dominio Fournier,Crianza 2019,2019,"4,1",66,España / Castilla y León / Ribera del Duero,"18,60",Vino tinto,Tinta del Pais
Vinyes dels Aspres,S'Alou 2018,2018,"4,2",90,España / Cataluña / Empordà,"31,50",Vino tinto,"Shiraz/Syrah, Grenache, Carignan"
Fra Guerau,Red 2016,2016,"3,5",225,España / Cataluña / Tarragona / Montsant,"9,42",Vino tinto,"Grenache, Merlot, Shiraz/Syrah, Cabernet Sauvignon"
Bodegas Valduero,Ribera del Duero Una Cepa I 2016,2016,"4,4",1676,España / Castilla y León / Ribera del Duero,31,Vino tinto,100 % de Tinto Fino
Dominio Basconcillos,Viña Magna Crianza Tempranillo 2019,2019,"4,2",219,España / Castilla y León / Ribera del Duero,"17,55",Vino tinto,"90 % de Tempranillo, 10 % de Cabernet Sauvignon"
Figuero,Ribera Del Duero 12 Meses en Barrica (Crianza) 2018,2018,"4,0",668,España / Castilla y León / Ribera del Duero,"16,90",Vino tinto,100 % de Tempranillo
Cherubino Valsangiacomo,Bobal de Sanjuan 2018,2018,"3,2",30,España / Valencia,"6,95",Vino tinto,Bobal
Franck Massard,Audacia 2016,2016,"3,9",85,España / Galicia / Valdeorras,"17,30",Vino blanco,100 % de Godello
Celler Masroig,Solà Fred 2020,2020,"3,6",125,España / Cataluña / Tarragona / Montsant,"5,31",Vino tinto,100 % de Cariñena
Marqués de Riscal,Caserío Upaingoa Getariako Txakolina 2019,2019,"3,6",95,España / País Vasco / Getariako Txakolina,"13,90",Vino blanco,100 % de Hondarrabi Zuri
Pago de Los Capellanes,O Luar do Sil Valdeorras Godello Sobre Lias 2018,2018,"4,2",57,España / Galicia / Valdeorras,"19,17",Vino blanco,100 % de Godello
Viña Olabarri,Reserva 2014,2014,"3,6",169,España / Rioja,"10,60",Vino tinto,100 % de Tempranillo
Alcorta,Roble 2019,2019,"3,5",46,España / Castilla y León / Ribera del Duero,"6,30",Vino tinto,100 % de Tinta del Pais
Pere Guardiola,Clos Floresta 2016,2016,"4,1",74,España / Cataluña / Empordà,"13,98",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Garnacha"
Bodegas Roda,Roda Reserva Rioja 2017,2017,"4,2",1154,España / Rioja,46,Vino tinto,100 % de Tempranillo
Bodegas Casa Primicia,Julian Madrid Reserva 2015,2015,"4,1",326,España / Rioja,18,Vino tinto,"Cabernet Sauvignon, Tempranillo"
Marqués de Griñon,El Rincón 2015,2015,"3,6",235,España / Castilla / Dominio de Valdepusa,"13,60",Vino tinto,100 % de Shiraz/Syrah
Marqués de Murrieta,Capellanía Reserva 2017,2017,"4,3",82,España / Rioja,"48,67",Vino blanco,100 % de Viura
Bodega Ca'n Verdura,Supernova Moll 2020,2020,"4,1",111,España / Islas Baleares / Mallorca / Binissalem-Mallorca,14,Vino blanco,Xarel-lo
4 Monos,La Danza del Viento Molino Quemado 2017,2017,"3,8",38,España / Madrid,"28,75",Vino tinto,Garnacha
Sierra Cantabria,Cuvée 2017,2017,"3,8",37,España / Rioja,"17,50",Vino tinto,100 % de Tempranillo
Viñátigo,Baboso Negro 2019,2019,"4,2",55,España / Islas Canarias,"25,40",Vino tinto,Alfrocheiro Preto
Vinyes Domenech,Bancal del Bosc Tinto 2021,2021,"3,6",25,España / Cataluña / Tarragona / Montsant,"8,99",Vino tinto,Garnacha
Martinet,Els Escurçons 2015,2015,"4,3",126,España / Cataluña / Priorato,"75,50",Vino tinto,100 % de Garnacha
Bosque de Matasnos,Bosque de Matasnos Etiqueta Blanca 2019,2019,"4,3",620,España / Castilla y León / Ribera del Duero,"26,47",Vino tinto,"94 % de Tempranillo, 4 % de Merlot, 2 % de Malbec"
Cillar de Silos,Golfo Vermut Old Vines Tinto N.V.,9285,"3,9",279,España / Castilla y León / Ribera del Duero,"12,90",Vino fortificado,Tempranillo
Bodegas Frontonio,Botijo Rojo Garnacha Tinta 2020,2020,"3,7",216,España / Aragón / Valdejalón,"8,60",Vino tinto,100 % de Garnacha
Palacio de Sada,Cuvée Especial 2016,2016,"3,8",47,España / Vino de España,"7,48",Vino de España,"Cabernet Sauvignon, Grenache, Merlot"
Cámbrico,Viñas del Cámbrico 2018,2018,"3,9",28,España / Castilla y León / Sierra de Salamanca,"16,50",Vino tinto,Rufete
Marqués de Griñon,Emeritvs (Emeritus) 2004,2004,"4,2",128,España / Castilla / Dominio de Valdepusa,"52,94",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Petit Verdot"
Casar de Burbia,Hombros 2016,2016,"3,9",114,España / Castilla y León / Bierzo,29,Vino tinto,100 % de Mencia
Vinyes Tortuga,Hunky Dory 2020,2020,"4,1",31,España / Cataluña,"22,60",Vino espumoso,Garnacha
Castell d'Encus,Taleia 2017,2017,"4,0",229,España / Cataluña / Costers del Segre,"22,50",Vino blanco,"Sauvignon Blanc, Sémillon"
Shaya,Arindo 2020,2020,"3,7",54,España / Castilla y León / Rueda,"6,12",Vino blanco,100 % de Verdejo
Inurrieta,Norte Roble 2018,2018,"3,6",134,España / Navarra,"83,40",Vino tinto,"Cabernet Sauvignon, Merlot, Graciano"
Alión,Ribera del Duero 2009,2009,"4,4",6426,España / Castilla y León / Ribera del Duero,189,Vino tinto,100 % de Tempranillo
Ossian,Quintaluna 2017,2017,"3,9",475,España / Castilla y León,"13,50",Vino blanco,100 % de Verdejo
Alfredo Maestro,El Rey del Glam 2019,2019,"3,7",430,España / Castilla y León,"12,50",Vino tinto,100 % de Garnacha
Joan d'Anguera,Finca l'Argatà 2017,2017,"4,0",272,España / Cataluña / Tarragona / Montsant,"23,55",Vino tinto,100 % de Garnacha
Burgo Viejo,Rioja Crianza 2016,2016,"3,8",2053,España / Rioja,"8,50",Vino tinto,100 % de Tempranillo
Verum,V Reserva Familiar Tempranillo 2011,2011,"4,2",66,España / Castilla / La Mancha,"20,30",Vino tinto,100 % de Tempranillo
Baron de Ley,Varietales Tempranillo Rioja 2012,2012,"3,7",165,España / Rioja,"11,14",Vino tinto,100 % de Tempranillo
Jordi Oliver Conti,9SET2 2019,2019,"3,7",30,España / Cataluña / Empordà,"9,95",Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Grenache, Merlot"
Nit del Foc,Cava N.V.,8684,"3,5",652,España / Cava,,Vino espumoso,"Chardonnay, Macabeo"
Ca N'Estruc,L'Equilibrista Garnatxa 2016,2016,"4,0",71,España / Cataluña,"24,90",Vino tinto,100 % de Shiraz/Syrah
Luis Cañas,Rioja Reserva 2012,2012,"4,0",3008,España / Rioja,"14,40",Vino tinto,100 % de Tempranillo
Teso La Monja,Victorino 2017,2017,"4,4",552,España / Castilla y León / Toro,"34,95",Vino tinto,100 % de Tinta de toro
Bodegas Roda,Roda Reserva Rioja 2012,2012,"4,2",2387,España / Rioja,"28,40",Vino tinto,100 % de Tempranillo
Sierra Cantabria,Finca el Bosque 2016,2016,"4,5",189,España / Rioja,"94,91",Vino tinto,100 % de Tempranillo
Viña Real,Rioja Rosado 2021,2021,"3,9",45,España / Rioja,"6,50",Vino rosado,100 % de Viura
Martí Serdà,Masia d'Or Rosé N.V.,0851,"4,0",149,España / Cava,"7,25",Vino espumoso,"Monastrell, Garnacha Tinta"
Muñana,Tres Cepas 2011,2011,"3,9",156,España / Andalucía,"15,57",Vino tinto,"Cabernet Sauvignon, Merlot, Shiraz/Syrah"
Pagos de Matanegra,Paraje Tabaneras 2016,2016,"4,1",25,España / Castilla y León / Ribera del Duero,"22,90",Vino tinto,100 % de Tempranillo
Muga,Muga Rosado 2021,2021,"3,9",338,España / Rioja,"8,10",Vino rosado,100 % de Garnacha
Monólogo,Verdejo 2020,2020,"3,3",95,España / Castilla y León / Rueda,"4,51",Vino blanco,100 % de Verdejo
Viña Sastre,Pago de Santa Cruz 2016,2016,"4,5",516,España / Castilla y León / Ribera del Duero,"75,95",Vino tinto,100 % de Tinta del Pais
Bodegas Lagunilla,Crianza 2018,2018,"3,5",586,España / Rioja,"4,95",Vino tinto,Tempranillo
Pintia,Toro 2009,2009,"4,3",2073,España / Castilla y León / Toro,112,Vino tinto,Tempranillo
Enric Soler,Nun Vinya dels Taus 2018,2018,"4,4",65,España / Cataluña / Penedès,"49,90",Vino blanco,100 % de Xarel-lo
Mas Doix,1902 Centenary Carignan Priorat 2017,2017,"4,6",58,España / Cataluña / Priorato,299,Vino tinto,100 % de Cariñena
Analivia,Blanco 2020,2020,"3,6",29,España / Castilla y León / Rueda,"5,45",Vino blanco,"Verdejo, Viura"
Terra d'Uro,La Enfermera 2020,2020,"3,8",417,España / Castilla y León / Toro,"6,90",Vino tinto,100 % de Tinta de toro
Cuatro Pasos,Pizarras de Otero Mencia 2021,2021,"3,5",26,España / Castilla y León / Bierzo,"6,35",Vino tinto,Mencia
Vivanco,Parcelas de Garnacha Colección Rioja 2010,2010,"3,8",46,España / Rioja,"36,50",Vino tinto,100 % de Grenache
Arínzano,Gran Vino Blanco 2004,2004,"4,3",108,España / Navarra / Arínzano,"89,54",Gran Vino Blanco,Chardonnay
Bodega Pirineos,Señorío De Lazán Reserva 2015,2015,"3,9",108,España / Aragón / Somontano,"10,90",Vino tinto,"Tempranillo, Moristel"
El Coto,Coto de Imaz Rioja Reserva 2016,2016,"3,8",8762,España / Rioja / Rioja Alavesa,"9,85",Vino tinto,100 % de Tempranillo
Bodegas Yuste,Aurora Amontillado Sherry N.V.,7897,"3,7",269,España / Andalucía / Jerez-Xérès-Sherry / Jerez Amontillado,"14,90",Vino fortificado,100 % de Palomino
Balmoral,Maravides Chardonnay 2019,2019,"3,7",29,España / Castilla,"7,95",Vino blanco,Chardonnay
Sentencia,Las Bairetas 2018,2018,"4,0",27,España / Valencia,"13,50",Vino blanco,Muscat of Alexandria
Vina Herminia,Rioja Crianza 2017,2017,"3,5",85,España / Rioja,"6,95",Vino tinto,Tempranillo
Ca N'Estruc,Idoia Negre 2017,2017,"3,8",95,España / Cataluña,"10,50",Vino tinto,"60 % de Garnacha, 40 % de Samsó"
Finca Villacreces,Pruno Ribera del Duero 2019,2019,"3,7",2745,España / Castilla y León / Ribera del Duero,"10,50",Vino tinto,"90 % de Tempranillo, 10 % de Cabernet Sauvignon"
Arrayán,La Suerte de Arrayán Garnacha 2016,2016,"3,8",122,España / Castilla / Méntrida,"13,05",Vino tinto,100 % de Garnacha
Ferrer Bobet,Selecció Especial Vinyes Velles 2016,2016,"4,4",130,España / Cataluña / Priorato,130,Vino tinto,100 % de Cariñena
