winery,wine,year,rating,num_review,region,price,type,grapes
Quinta Milú,La Cometa 2020,2020,"3,8",48,España / Castilla y León / Ribera del Duero,"14,90",Vino tinto,100 % de Tempranillo
Abadía Retuerta,Pago Valdebellón 2014,2014,"4,3",241,España / Castilla y León / Sardón de Duero,"63,95",Vino tinto,100 % de Cabernet Sauvignon
Alta Alella,Parvus Chardonnay 2021,2021,"3,8",32,España / Cataluña / Alella,"8,45",Vino blanco,Chardonnay
Marqués de la Concordia,Tempranillo Blanco Rioja 2018,2018,"3,6",185,España / Rioja,"7,50",Vino blanco,100 % de Tempranillo Blanco
Bodegas Olarra,Reciente Tempranillo Rioja 2021,2021,"3,6",28,España / Rioja,"5,40",Vino tinto,Tempranillo
Ordóñez,Nisia Verdejo Old Vines 2016,2016,"3,7",579,España / Castilla y León / Rueda,"8,90",Vino blanco,100 % de Verdejo
Parxet,Cava Reserva Brut 2018,2018,"3,9",50,España / Cava,"10,85",Vino espumoso,"Xarel-lo, Parellada, Macabeo"
Lavia,Plus+ 2016,2016,"3,9",121,España / Murcia / Bullas,"14,60",Vino tinto,100 % de Monastrell
Martinez Lacuesta,Rioja Reserva 2011,2011,"4,0",146,España / Rioja,"15,80",Vino tinto,Tempranillo
Bodega Contador (Benjamín Romeo),La Viña de Andres Romeo Rioja 2003,2003,"4,2",157,Rioja,"189,90",Vino tinto,Grenache
César Principe,13 Cántaros Nicolás 2018,2018,"3,8",158,Cigales,"7,95",Vino tinto,100 % de Tempranillo
Ferratus,Ferratus AØ 2018,2018,"3,7",102,España / Castilla y León / Ribera del Duero,"10,88",Vino tinto,100 % de Tempranillo
Parajes de los Vidrios,Pico del Mirlo Garnacha 2017,2017,"4,1",78,España / Madrid,18,Vino tinto,100 % de Garnacha
Gregorio Martínez,Blanco Selección 2014,2014,"3,8",76,España / Rioja,"21,18",Vino blanco,"Tempranillo, Mazuelo, Grenache, Graciano"
Tio Pepe,Tres Palmas N.V.,0848,"4,2",317,España / Andalucía / Jerez-Xérès-Sherry,"38,60",Vino fortificado,100 % de Palomino
Martinez Lacuesta,Rioja Gran Reserva 2010,2010,"4,2",84,España / Rioja,"29,90",Vino tinto,"Graciano, Tempranillo, Mazuelo"
Ferrer Bobet,Priorat Vinyes Velles 2018,2018,"4,3",184,Priorato,"34,30",Vino tinto,100 % de Grenache
Laudum,Fondillón Gran Reserva 1988,1988,"4,3",25,España / Valencia,"34,90",Vino tinto,Monastrell
Dominio del Águila,Pícaro del Águila Clarete 2020,2020,"4,0",49,España / Castilla y León / Ribera del Duero,"23,80",Vino rosado,100 % de Bobal
Autòcton Celler,Mas Vilella 2019,2019,"3,8",92,España / Cataluña,"25,95",Vino tinto,Cabernet Sauvignon
Miquel Oliver,Son Caló Rosato 2017,2017,"3,4",25,España / Islas Baleares / Mallorca / Plà i Llevant,35,Vino rosado,"Callet, Fogoney"
Celler del Roure,Setze Gallets 2014,2014,"3,4",272,España / Valencia,"4,78",Vino tinto,"Merlot, Cabernet Sauvignon, Petit Verdot, Monastrell"
Viñedos Hermanos Hernáiz,Finca La Emperatriz Finca La Emperatriz Crianza 2016,2016,"3,8",168,España / Rioja / Rioja Alta,40,Vino tinto,"Tempranillo, Viura, Garnacha"
Bodegas del Muni,Corpus del Muni Lucia Selección Tempranillo 2015,2015,"3,6",99,España / Castilla,"5,37",Vino tinto,Tempranillo
Bodegas Mauro,VS 2013,2013,"4,5",512,España / Castilla y León,155,Vino tinto,100 % de Tempranillo
El Regajal,Selección Especial 2015,2015,"4,0",498,España / Madrid,"17,50",Vino tinto,"Shiraz/Syrah, Tempranillo"
Can Blau,Blau 2016,2016,"3,8",1358,España / Cataluña / Tarragona / Montsant,"7,90",Vino tinto,"50 % de Mazuelo, 25 % de Shiraz/Syrah, 25 % de Garnacha"
Cota 45,UBE de Ubérrima Paganilla 2020,2020,"4,1",41,España / Vino de España,"18,95",Vino de España,Palomino
Tarsus,Ribera del Duero Crianza 2016,2016,"3,8",636,España / Castilla y León / Ribera del Duero,"12,89",Vino tinto,100 % de Tinta del Pais
Celler Cooperatiu d'Espolla,Garnatxa d'Empordà N.V.,5004,"3,6",155,España / Cataluña / Empordà,"6,47",Vino de postre,"Grenache, Garnacha Blanca"
Emilio Moro,La Felisa 2020,2020,"4,1",196,España / Castilla y León / Ribera del Duero,"24,35",Vino tinto,100 % de Tinto Fino
Losada,Altos de Losada 2014,2014,"3,8",99,España / Castilla y León / Bierzo,18,Vino tinto,Mencia
Protos,Gran Reserva 1996,1996,"4,3",57,España / Castilla y León / Ribera del Duero,"113,88",Vino tinto,Tinto Fino
Cims de Porrera,Garnatxa 2013,2013,"4,0",64,España / Cataluña / Priorato,"54,95",Vino tinto,Garnacha
Pujanza,Rioja 2007,2007,"3,6",76,España / Rioja,34,Vino tinto,Tempranillo
Ostatu,Rioja Blanco 2021,2021,"4,1",149,España / Rioja / Rioja Alavesa,"7,95",Vino blanco,100 % de Viura
Dominio de Tares,Bembibre Mencía 2011,2011,"4,1",442,España / Castilla y León / Bierzo,"23,50",Vino tinto,100 % de Mencia
Angel Lorenzo Cachazo,Martivilli Verdejo 2015,2015,"3,6",280,España / Castilla y León / Rueda,"6,95",Vino blanco,100 % de Verdejo
Bobal de San Juan,Bobal Old Vines (Viñas Viejas) 2019,2019,"3,6",90,España / Valencia / Utiel-Requena,"5,90",Vino tinto,100 % de Bobal
Sangenís I Vaqué,Coranya 2014,2014,"4,2",59,España / Cataluña / Priorato,"28,95",Vino tinto,"50 % de Cariñena, 50 % de Garnacha"
Murua,Reserva Rioja 2009,2009,"3,9",567,España / Rioja,"14,85",Vino tinto,"92 % de Tempranillo, 8 % de Graciano"
Familia Torres,Atrium Chardonnay 2020,2020,"3,6",75,España / Cataluña / Penedès,"8,95",Vino blanco,100 % de Chardonnay
Bracamonte,Crianza 2012,2012,"3,5",53,España / Castilla y León / Ribera del Duero,"16,50",Vino tinto,100 % de Tempranillo
Lan,D-12 Rioja 2012,2012,"3,8",400,España / Rioja,"10,95",Vino tinto,100 % de Tempranillo
Resalte,Origen de Resalte 2018,2018,"4,1",220,España / Castilla y León / Ribera del Duero,"16,90",Vino tinto,100 % de Tempranillo
Cims de Porrera,Clàssic 1999,1999,"4,2",121,España / Cataluña / Priorato,"88,25",Vino tinto,Carignan
Casa Castillo,El Molar 2019,2019,"3,8",400,España / Murcia / Jumilla,"14,10",Vino tinto,100 % de Garnacha
Estefanía,Tilenus La Florida Bierzo 2015,2015,"3,8",265,España / Castilla y León / Bierzo,"14,50",Vino tinto,100 % de Mencia
Amor Per La Terra,El Torrent de la Bruixa 2019,2019,"3,8",28,España / Cataluña / Empordà,16,Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Jané Ventura,Negre Selecció 2017,2017,"3,9",46,España / Cataluña / Penedès,"10,45",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Ull de Llebre, Sumoll"
Bodegas Mano a Mano,Venta La Ossa Syrah 2018,2018,"4,1",281,España / Castilla,"12,35",Vino tinto,100 % de Shiraz/Syrah
Bodegas Roda,Sela Rioja 2019,2019,"3,9",224,España / Rioja,"14,85",Vino tinto,"95 % de Tempranillo, 3 % de Garnacha, 2 % de Graciano"
Dominio del Bendito,Las Sabias 2014,2014,"4,2",255,España / Castilla y León / Toro,"23,85",Vino tinto,100 % de Tempranillo
Familia Torres,Atrium Merlot 2016,2016,"3,7",1115,España / Cataluña / Penedès,"17,20",Vino tinto,100 % de Merlot
Fedellos do Couto,Bastarda 2019,2019,"4,0",146,España / Galicia / Ribeira Sacra,"26,85",Vino tinto,Trousseau
Dominio del Águila,Albillo Vinas Viejas 2018,2018,"4,7",67,España / Castilla y León,139,Vino blanco,100 % de Albillo
Sierra Cantabria,Reserva 2014,2014,"4,0",271,España / Rioja,"15,91",Vino tinto,100 % de Tempranillo
Lamatum,Roble 2016,2016,"3,4",83,España / Castilla y León / Ribera del Duero,"5,66",Vino tinto,Tempranillo
Bodega Rochal,Calixto Rufete 2019,2019,"3,2",28,España / Castilla y León / Sierra de Salamanca,"2,98",Vino tinto,100 % de Rufete
Mocen,Selección Especial Verdejo 2021,2021,"4,1",175,España / Castilla y León / Rueda,"6,25",Vino blanco,100 % de Verdejo
Ysios,Grano a Grano 2018,2018,"4,3",39,España / Rioja,75,Vino tinto,Tempranillo
Celler Batea,Primicia Criança 2018,2018,"3,6",105,España / Cataluña / Terra Alta,"10,27",Vino tinto,"Shiraz/Syrah, Garnacha"
Bodegas Asenjo & Manso,Ceres Crianza 2019,2019,"3,8",39,España / Castilla y León / Ribera del Duero,"8,99",Vino tinto,100 % de Tempranillo
Coto de Gomariz (María Álvarez Serrano),Abadia de Gomariz 2015,2015,"3,8",50,España / Galicia / Ribeiro,"12,90",Vino tinto,100 % de Mencia
Adega Ponte da Boga,Bancales Olvidados Mencía 2019,2019,"3,7",79,España / Galicia / Ribeira Sacra,"15,95",Vino tinto,Mencia
Hacienda Solano,Peña Lobera 2016,2016,"4,6",58,España / Castilla y León / Ribera del Duero,"74,50",Vino tinto,100 % de Tinto Fino
Coto de Gomariz (María Álvarez Serrano),X Albarino 2020,2020,"4,0",101,España / Galicia / Ribeiro,"12,49",Vino blanco,"95 % de Albariño, 5 % de Treixadura"
Torre de Barreda,Pañofino 2019,2019,"4,0",32,España / Castilla,"11,50",Vino tinto,Tempranillo
Luzon,Colección Garnacha Tintorera 8 Meses 2019,2019,"3,8",133,España / Murcia / Jumilla,"9,90",Vino tinto,100 % de Garnacha Tintorera
Gramona,Mas Escorpí Chardonnay Penedès 2021,2021,"3,9",77,España / Cataluña / Penedès,"11,95",Vino blanco,100 % de Chardonnay
Virgen de Lorea,Aretxaga 2019,2019,"3,6",73,España / País Vasco,"7,32",Vino blanco,"Folle Blanche, Hondarrabi Zuri"
Abadía Retuerta,Le Domaine Blanco de Guarda 2012,2012,"4,2",196,España / Castilla y León / Sardón de Duero,"34,90",Vino blanco,Sauvignon Blanc
Bodega Contador (Benjamín Romeo),La Cueva del Contador Rioja 2015,2015,"4,4",403,España / Rioja,68,Vino tinto,100 % de Tempranillo
Pata Negra,Cava N.V.,6369,"3,3",4228,España / Cava,,Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Vall de Baldomar,Baldomà Selecció 2019,2019,"3,6",27,España / Cataluña / Costers del Segre,"8,95",Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo"
Celler Xavier Clua,Il·lusió 2021,2021,"4,0",28,España / Cataluña / Terra Alta,"10,80",Vino blanco,Garnacha Blanca
Espectacle del Montsant,Tinto 2018,2018,"4,4",58,España / Cataluña / Tarragona / Montsant,112,Vino tinto,100 % de Garnacha
Pagos de Indalia,Flor de Indalia Blanco 2014,2014,"3,5",50,España / Andalucía / Ribera del Andarax,"7,50",Vino blanco,"Vermentino, Chardonnay, Sauvignon Blanc, Macabeo"
Bodegas Faustino,Reserva Especial Icon Edition 2014,2014,"4,2",529,España / Rioja,"28,50",Vino tinto,"Tempranillo, Graciano"
Muga,Muga Blanco 2020,2020,"3,8",847,España / Rioja,12,Vino blanco,100 % de Viura
Pradorey,Cuvée Premium 2020,2020,"3,8",34,España / Castilla y León / Ribera del Duero,"11,60",Vino tinto,100 % de Tempranillo
Juvé & Camps,Reserva Essential Xarel-lo 2016,2016,"3,8",334,España / Cava,"11,95",Vino espumoso,100 % de Xarel-lo
Txomin Etxaniz,Txakoli Getariako Txakolina 2020,2020,"4,0",913,España / País Vasco / Getariako Txakolina,"8,41",Vino blanco,100 % de Hondarrabi Zuri
Castaño,Santa 2015,2015,"4,0",234,España / Murcia / Yecla,"17,40",Vino tinto,"90 % de Monastrell, 10 % de Garnacha Tintorera"
Breca,Brega Garnacha 2018,2018,"4,2",25,España / Aragón / Calatayud,"28,85",Vino tinto,100 % de Grenache
Vall Sanzo,Reserva 2014,2014,"3,9",82,España / Castilla y León / Ribera del Duero,"21,50",Vino tinto,"95 % de Tempranillo, 5 % de Cabernet Sauvignon"
Viña Pedrosa,Reserva 2015,2015,"4,2",379,España / Castilla y León / Ribera del Duero,"33,55",Vino tinto,100 % de Tempranillo
Viña Ijalba,Graciano 2019,2019,"4,1",75,España / Rioja,"13,95",Vino tinto,100 % de Graciano
Montebaco,Finca Montealto de Montebaco Reserva 2016,2016,"3,7",191,España / Castilla y León / Ribera del Duero,"13,95",Vino tinto,Tempranillo
Carlos Moro,Finca Las Marcas Fermentado en Barrica Verdejo 2017,2017,"4,0",65,España / Castilla y León / Rueda,"16,95",Vino blanco,Verdejo
Señorío de Nava,Ribera del Duero Reserva 2014,2014,"3,6",46,España / Castilla y León / Ribera del Duero,"14,19",Vino tinto,Tinta del Pais
Remírez de Ganuza,Rioja Viña Coqueta 2008,2008,"4,3",435,España / Rioja,"38,50",Vino tinto,"Tempranillo, Malvasia, Graciano, Viura"
Bodegas Dios Baco,Cream Sherry N.V.,0397,"4,2",88,España / Andalucía / Jerez-Xérès-Sherry,,Vino fortificado,"Palomino, Pedro Ximenez"
Culebrón,Fondillón Gran Reserva 1964,1964,"4,2",464,España / Valencia / Alicante,"64,51",Vino de postre,Monastrell
Vinyes d'En Gabriel,L'Heravi Selecció 2017,2017,"3,8",35,España / Cataluña / Tarragona / Montsant,"10,95",Vino tinto,"Shiraz/Syrah, Cariñena"
Escoda-Sanahuja,Coll del Sabater 2019,2019,"4,2",168,España / Cataluña / Conca de Barberà,"22,15",Vino tinto,100 % de Cabernet Franc
Viña Pedrosa,Gran Reserva 2014,2014,"4,4",65,España / Castilla y León / Ribera del Duero,"54,50",Vino tinto,"90 % de Tinta del Pais, 10 % de Cabernet Sauvignon"
Bodegas Roda,Roda Reserva Rioja 2014,2014,"4,2",1667,España / Rioja,"82,50",Vino tinto,"90 % de Tempranillo, 6 % de Graciano, 4 % de Garnacha"
Celler Cal Bessó,Lo Cirerer 2017,2017,"3,9",121,España / Cataluña / Tarragona / Montsant,"10,85",Vino tinto,"Cabernet Sauvignon, Grenache, Merlot, Carignan"
Bodegas Exopto,Horizonte de Exopto Tinto 2019,2019,"3,9",59,España / Rioja,"13,90",Vino tinto,100 % de Tempranillo
Gran Feudo,Reserva 2016,2016,"3,6",475,España / Navarra,"6,75",Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo"
Valdemonjas,Entre Palabras 2018,2018,"4,2",65,España / Castilla y León / Ribera del Duero,15,Vino tinto,Tempranillo
Viña Olabarri,Gran Reserva 2015,2015,"4,1",45,España / Rioja,"15,50",Vino tinto,"80 % de Tempranillo, 12 % de Graciano, 8 % de Mazuelo"
Legaris,La Aguilera 2016,2016,"4,4",47,España / Castilla y León / Ribera del Duero,"34,94",Vino tinto,Tinta del Pais
Alcorta,Reserva Tempranillo 2012,2012,"3,6",53,España / Rioja,"11,50",Vino tinto,100 % de Tempranillo
De Moya,Sofia 2018,2018,"4,3",227,España / Valencia,"21,35",Vino tinto,100 % de Bobal
El Coto,Coto Real Reserva 2011,2011,"3,6",583,España / Rioja,"24,90",Vino tinto,100 % de Tempranillo
De Moya,Julia 2018,2018,"4,3",136,España / Valencia,"17,90",Vino tinto,Monastrell
Bodega de Bardos,Suprema 30 Meses 2016,2016,"4,4",431,España / Castilla y León / Ribera del Duero,"35,95",Vino tinto,100 % de Tempranillo
De Moya,Justina 2017,2017,"3,8",202,España / Valencia,"7,50",Vino tinto,100 % de Bobal
Paco & Lola,LoLo Albariño 2021,2021,"3,8",537,España / Galicia / Rías Baixas,"7,30",Vino blanco,100 % de Albariño
Alfredo Arribas,Trossos Vells 2015,2015,"4,0",84,España / Cataluña / Tarragona / Montsant,"18,40",Vino tinto,100 % de Carignan
Fos,Saltaviñas 2018,2018,"3,8",53,España / Rioja / Rioja Alavesa,"11,90",Vino tinto,100 % de Tempranillo
Bodegas Ximénez-Spínola,Delicado Cosecha Pedro Ximénez 2019,2019,"4,4",198,España / Andalucía / Jerez-Xérès-Sherry / Jerez Pedro Ximénes (PX),"22,35",Vino de postre,100 % de Pedro Ximenez
Bodegas Piedemonte,Reserva 2015,2015,"3,6",161,España / Navarra,"12,95",Vino tinto,"56 % de Cabernet Sauvignon, 40 % de Merlot, 4 % de Tempranillo"
Signat,Cava Brut Reserva N.V.,8286,"3,5",37,España / Cava,"11,95",Vino espumoso,"Chardonnay, Macabeo, Xarel-lo, Parellada"
Amós Bañeres,Diables 2018,2018,"4,5",33,España / Cataluña / Penedès,"38,25",Vino de postre,Macabeo
Arnegui,Crianza Rioja 2017,2017,"3,6",356,España / Rioja,"5,95",Vino tinto,Tempranillo
Carchelo,Carchelo (C) 2019,2019,"3,9",65,España / Murcia / Jumilla,"7,80",Vino tinto,Shiraz/Syrah
Vega Sicilia,Valbuena 5º 1985,1985,"4,6",148,España / Castilla y León / Ribera del Duero,285,Vino tinto,"Merlot, Tinto Fino"
Bodegas Ismael Arroyo,Valsotillo Gran Reserva 2014,2014,"4,3",49,España / Castilla y León / Ribera del Duero,"64,90",Vino tinto,Tempranillo
Clos Galena,Secrets de Mar Rouge 2018,2018,"3,6",88,España / Cataluña / Terra Alta,"9,95",Vino tinto,"Cariñena, Garnacha Tinta, Shiraz/Syrah"
Nin-Ortiz,Planetes de Nin Garnatxes en Àmfora 2018,2018,"4,1",137,España / Cataluña / Priorato,"24,50",Vino tinto,100 % de Garnacha
Álvaro Palacios,Finca Dofí 2018,2018,"4,3",371,España / Cataluña / Priorato,"84,90",Vino tinto,100 % de Garnacha
Castell del Remei,Gotim Bru 2016,2016,"3,6",1567,España / Cataluña / Costers del Segre,"7,85",Vino tinto,100 % de Cabernet Sauvignon
Jané Ventura,Finca Els Camps Macabeu 2015,2015,"3,8",35,España / Cataluña / Penedès,"15,90",Vino blanco,100 % de Macabeo
La Maldita,Garnacha 2019,2019,"3,7",1266,España / Rioja,"5,65",Vino tinto,100 % de Garnacha
Artadi,El Carretil 2017,2017,"4,7",37,España / Vino de España,"176,89",Vino de España,100 % de Tempranillo
Bodegas Cosme Palacio,Glorioso Rioja Reserva 2015,2015,"3,8",612,España / Rioja,"9,85",Vino tinto,100 % de Tempranillo
Bodegas Martín Códax,Rías Baixas Albariño Lias 2018,2018,"3,9",314,España / Galicia / Rías Baixas,18,Vino blanco,100 % de Albariño
Viña Paceta,Crianza 2013,2013,"3,2",322,España / Rioja,"5,75",Vino tinto,Tempranillo
Freixenet,Cava Cuvee D.S. de Prestige Gran Reserva Brut 2015,2015,"3,9",85,España / Cava,"10,45",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Castillo de Maetierra,Libalis Blanco 2019,2019,"3,7",357,España / Navarra / Valles de Sadacia,"7,50",Vino blanco,"Moscatel de grano menudo, Malvasia, Viura"
Familia Torres,Reserva Real 2013,2013,"3,9",98,España / Cataluña / Penedès,240,Vino tinto,"Merlot, Cabernet Sauvignon, Cabernet Franc"
Raimat,Lo Fred de Ponent Brut Reserva N.V.,5958,"3,8",186,España / Cava,"11,36",Vino espumoso,Xarel-lo
Menade,Clandestino de Menade Tinto Natural 2019,2019,"3,4",73,España / Castilla y León,"10,46",Vino tinto,Tempranillo
Allegranza,Gran Allegranza 2020,2020,"4,0",51,España / Valencia / Alicante,"7,99",Vino tinto,Monastrell
Bodegas Ponce,La Casilla Bobal 2012,2012,"3,7",63,España / Castilla / Manchuela,"11,20",Vino tinto,Bobal
Contino,Rioja Blanco 2012,2012,"3,8",50,España / Rioja,"67,50",Vino blanco,Malvasia
Thunder Wine Makers,Fils de Vi 2019,2019,"3,8",61,España / Cataluña / Priorato,21,Vino tinto,Garnacha
Paco Garcia,Crianza 2017,2017,"3,7",386,España / Rioja,"12,11",Vino tinto,"90 % de Tempranillo, 10 % de Garnacha"
Marqués de la Concordia,Crianza Rioja 2016,2016,"3,9",1083,España / Rioja,"7,95",Vino tinto,100 % de Tempranillo
Bodegas Olarra,Cerro Añon Reserva Rioja 2016,2016,"4,1",687,España / Rioja,"9,90",Vino tinto,"Garnacha, Tempranillo, Mazuelo, Graciano"
Quinta de Couselo,Turonia Albariño 2021,2021,"4,0",29,España / Galicia / Rías Baixas,"12,90",Vino blanco,100 % de Albariño
Cune (CVNE),Reserva 2013,2013,"3,8",3950,España / Rioja,"10,90",Vino tinto,"85 % de Tempranillo, 5 % de Grenache, 5 % de Mazuelo, 5 % de Graciano"
La Rioja Alta,Rioja Gran Reserva 904 1970,1970,"4,3",55,España / Rioja,"51,50",Vino tinto,"Tempranillo, Graciano"
Familia Torres,De Casta Rosado 2019,2019,"3,4",315,España / Cataluña,"4,95",Vino rosado,"65 % de Garnacha, 35 % de Cariñena"
Montespina,Verdejo 2020,2020,"3,8",418,España / Castilla y León / Rueda,"6,30",Vino blanco,100 % de Verdejo
Finca Villacreces,Pruno Ribera del Duero 2010,2010,"3,8",692,España / Castilla y León / Ribera del Duero,"10,50",Vino tinto,"90 % de Tinto Fino, 10 % de Cabernet Sauvignon"
Enrique Mendoza,Las Quebradas Monastrell 2015,2015,"4,0",262,España / Valencia / Alicante,"21,75",Vino tinto,100 % de Monastrell
Bodegas Amaren,Carraquintana de Amaren 2017,2017,"4,5",32,España / Rioja / Rioja Alavesa,"56,50",Vino tinto,"Tempranillo, Malvasia"
Vall Llach,Embruix 2020,2020,"4,1",509,España / Cataluña / Priorato,"19,95",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Cariñena, Garnacha"
Terra Remota,Caminante 2019,2019,"4,0",176,España / Cataluña / Empordà,"17,90",Vino blanco,100 % de Garnacha Blanca
Alfredo Arribas,Gotes del Montsant 2017,2017,"3,6",60,España / Cataluña / Tarragona / Montsant,"13,95",Vino tinto,"Cariñena, Garnacha"
Castillo Perelada,Empordà Jardins Blanc 2020,2020,"3,6",80,España / Cataluña / Empordà,"5,20",Vino blanco,100 % de Macabeo
Pasión,Monastrell 2019,2019,"4,0",59,España / Valencia / Utiel-Requena,"8,45",Vino tinto,100 % de Monastrell
Pujanza,Hado 2016,2016,"3,6",440,España / Rioja,"10,95",Vino tinto,100 % de Tempranillo
Angel Lorenzo Cachazo,Martivilli Verdejo 2018,2018,"3,5",228,España / Castilla y León / Rueda,"6,95",Vino blanco,100 % de Verdejo
Vinyes Domenech,Rita 2019,2019,"4,0",38,España / Cataluña / Tarragona / Montsant,"21,78",Vino blanco,100 % de Garnacha Blanca
Cossetània,Cava Brut Nature N.V.,4965,"3,5",139,España / Cava,,Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Gorka Izagirre,Arima 2019,2019,"4,1",40,España / País Vasco / Bizkaiko Txakolina,"20,90",Vino de postre,Hondarrabi Zuri
Cossetània,Cava Brut Reserva N.V.,9446,"3,7",197,España / Cava,"5,97",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Lar de Paula,Anada Tempranillo 2010,2010,"3,5",78,España / Rioja,"14,95",Vino tinto,Tempranillo
Casal de Armán,Finca Os Loureiros Edición Limitada 2018,2018,"4,4",42,España / Galicia / Ribeiro,"26,20",Vino blanco,100 % de Treixadura
Nit del Foc,Cava N.V.,8684,"3,5",652,España / Cava,,Vino espumoso,"Chardonnay, Macabeo"
Bodegas Toribio,Esenzia Coupage 2016,2016,"4,1",41,España / Extremadura,14,Vino tinto,Tempranillo
Pago de Carraovejas,El Anejón 2016,2016,"4,7",501,España / Castilla y León / Ribera del Duero,"89,90",Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo"
Vins Miquel Gelabert,Gran Vinya Son Caules Vinyes Velles 2013,2013,"4,1",63,España / Islas Baleares / Mallorca / Plà i Llevant,"69,44",Vino tinto,Callet
Celler Massis de l'Albera,Encanteri 2020,2020,"4,0",130,España / Cataluña / Empordà,"12,49",Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha"
Abadía Retuerta,Pago Garduña 2017,2017,"4,3",64,España / Castilla y León,"72,90",Vino tinto,100 % de Shiraz/Syrah
Chivite,La Zorrera Garnacha 2015,2015,"3,8",50,España / Navarra,"30,50",Vino tinto,Garnacha
Marqués de Vizhoja,Señor da Folla Verde 2017,2017,"3,9",115,España / Galicia / Rías Baixas,"13,70",Vino blanco,Albariño
Bodegas Corral - Don Jacobo,Rioja Reserva 2010,2010,"4,0",370,España / Rioja,20,Vino tinto,"Mazuelo, Graciano, Tempranillo"
Quinta de la Quietud,Corral de Campanas 2017,2017,"3,8",235,España / Castilla y León / Toro,"10,90",Vino tinto,100 % de Tinta de toro
Casa de Luz,Verdejo 2020,2020,"3,4",30,España / Castilla y León / Rueda,"3,99",Vino blanco,100 % de Verdejo
Vetus,Flor de Vetus Verdejo 2021,2021,"3,8",83,España / Castilla y León / Rueda,"7,50",Vino blanco,100 % de Verdejo
Juan Gil,Jumilla Yellow Label 2021,2021,"3,9",84,España / Murcia / Jumilla,"5,90",Vino tinto,100 % de Monastrell
Monte Odina,Roble 2017,2017,"3,6",48,España / Aragón / Somontano,"4,80",Vino tinto,"Tempranillo, Cabernet Sauvignon, Grenache"
Mas Oller,Plus 2013,2013,"3,7",107,España / Cataluña,"15,45",Vino tinto,"Grenache, Shiraz/Syrah"
Álvaro Palacios,Finca Dofí 1996,1996,"4,2",86,España / Cataluña / Priorato,175,Vino tinto,"Shiraz/Syrah, Merlot, Cabernet Sauvignon"
Anayón,Selección 2014,2014,"3,7",39,España / Aragón / Cariñena,"13,50",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Tempranillo"
Morca,Flor de Morca 2021,2021,"4,1",69,España / Aragón / Campo de Borja,"7,80",Vino tinto,100 % de Garnacha
Bohigas,Xarel-lo 2020,2020,"3,9",93,España / Cataluña,"7,75",Vino blanco,100 % de Xarel-lo
Obalo,Joven Rioja 2016,2016,"3,8",163,España / Rioja,"15,50",Vino tinto,100 % de Tempranillo
Maius,Assemblage Priorat 2011,2011,"3,8",28,España / Cataluña / Priorato,"11,70",Vino tinto,"Cabernet Sauvignon, Carignan, Mazuelo, Garnacha"
Bodegas Ismael Arroyo,Valsotillo Finca Buenavista 2017,2017,"3,9",153,España / Castilla y León / Ribera del Duero,"10,90",Vino tinto,100 % de Tinta del Pais
Castro Ventosa,El Castro de Valtuille Mencía Joven 2016,2016,"3,7",478,España / Castilla y León / Bierzo,"5,95",Vino tinto,100 % de Mencia
Castell d'Ordal,Sekt Extra Semi Seco N.V.,3974,"3,2",302,España / Cava,"3,99",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Palador,Crianza 2018,2018,"4,0",355,España / Rioja,"15,95",Vino tinto,Tempranillo
Mas Foraster,Josep Foraster Selecció Blanc 2020,2020,"4,0",64,España / Cataluña / Conca de Barberà,"11,95",Vino blanco,"Chardonnay, Grenache Blanc, Macabeo"
Primitivo Collantes,Socaire Palomino 2016,2016,"3,7",36,España / Andalucía / Cádiz,"35,90",Vino blanco,Palomino
Viña Pomal,Reserva 106 Barricas 2014,2014,"4,1",374,España / Rioja,"35,90",Vino tinto,"90 % de Tempranillo, 5 % de Graciano, 5 % de Garnacha"
Marqués de Cáceres,Rioja Reserva 1970,1970,"4,0",30,España / Rioja,50,Vino tinto,Tempranillo
La Legua,Capricho 2014,2014,"4,6",47,España / Castilla y León / Cigales,"30,86",Vino tinto,Tempranillo
Viñas del Vero,Roble Cabernet Sauvignon - Merlot Somontano 2020,2020,"3,4",602,España / Aragón / Somontano,"4,74",Vino tinto,"Merlot, Cabernet Sauvignon"
Ruiz Clavijo,Capitán Fanegas Selección Especial 2013,2013,"4,0",45,España / Rioja,"34,50",Vino tinto,"60 % de Tempranillo, 40 % de Graciano"
Volver,Tarima Hill Old Vines Monastrell 2012,2012,"3,8",1553,España / Valencia / Alicante,"12,09",Vino tinto,100 % de Mourvedre
Callejo,Parajes de Callejo 2016,2016,"4,0",354,España / Castilla y León / Ribera del Duero,"17,85",Vino tinto,"Albillo Mayor, Tinto Fino"
