winery,wine,year,rating,num_review,region,price,type,grapes
Cantalapiedra Viticultores,Arenisca 2020,2020,"4,0",34,España / Castilla y León / Toro,"12,90",Vino tinto,Tinta de toro
Do Ferreiro (Bodegas Gerardo Mendez),Rias Baixas Albariño 2017,2017,"4,0",884,España / Galicia / Rías Baixas,"13,75",Vino blanco,100 % de Albariño
Jordi Oliver Conti,De Cap a Peus 2019,2019,"3,7",40,Empordà,"8,95",Vino blanco,"Macabeo, Garnacha Blanca"
Viña Ijalba,Maturana Tinta 2017,2017,"4,1",51,España / Rioja,"18,90",Vino tinto,Maturana Tinta
Llopart,Cava Integral Brut Nature 2018,2018,"3,8",45,España / Cava,"13,95",Vino espumoso,"Parellada, Chardonnay, Xarel-lo"
Legaris,Rueda Verdejo 2019,2019,"3,6",318,España / Castilla y León / Rueda,"6,50",Vino blanco,100 % de Verdejo
Raimat,Anima de Raimat Blanco 2019,2019,"3,7",316,Costers del Segre,"7,89",Vino blanco,"Chardonnay, Xarel-lo"
Els Vinyerons,Lluerna Xarel-lo 2021,2021,"3,7",79,España / Cataluña / Penedès,"8,65",Vino blanco,100 % de Xarel-lo
El Angosto,La Tribuna 2020,2020,"3,5",27,España / Valencia,"5,65",Vino tinto,"Shiraz/Syrah, Monastrell, Garnacha"
Williams & Humbert,Don Zoilo 12 Years Old Palo Cortado Sherry N.V.,8876,"4,0",27,España / Andalucía / Jerez-Xérès-Sherry / Jerez Palo Cortado,"17,90",Vino fortificado,Palomino
Borsao Bodegas,Berola 2014,2014,"3,9",1170,España / Aragón / Campo de Borja,"11,95",Vino tinto,"70 % de Grenache, 20 % de Shiraz/Syrah, 10 % de Cabernet Sauvignon"
Campillo,Finca Cuesta Clara Raro Reserva 2011,2011,"4,3",200,España / Rioja,"38,20",Vino tinto,Tempranillo
Cérvoles,Colors Blanc 2019,2019,"3,6",140,España / Cataluña / Costers del Segre,"8,45",Vino blanco,"Petit Manseng, Albariño, Chardonnay"
Toro Albalá,Don PX Pedro Ximenez 1999,1999,"4,3",81,España / Andalucía / Montilla-Moriles,"45,50",Vino fortificado,100 % de Pedro Ximenez
Protos,Verdejo Reserva 2019,2019,"4,0",77,España / Castilla y León / Rueda,"18,95",Vino blanco,100 % de Verdejo
VallDolina,Cava Tutusaus Gran Reserva Brut Nature 2017,2017,"3,8",96,España / Cava,"11,50",Vino espumoso,100 % de Macabeo
Fariña,Crianza 2017,2017,"3,7",38,España / Castilla y León / Toro,"15,20",Vino tinto,Tinta de toro
AT Roca,Rosat Reserva Brut 2019,2019,"3,8",42,España / Cataluña / Penedès,"12,15",Vino espumoso,"50 % de Macabeo, 50 % de Garnacha"
Basilio Izquierdo,B de Basilio Blanco 2011,2011,"3,9",35,España / Rioja,"51,88",Vino blanco,"Viura, Garnacha Blanca"
Torre de Barreda,Syrah 2015,2015,"3,6",25,España / Castilla,"6,50",Vino tinto,Shiraz/Syrah
Amastros,Crianza 2017,2017,"3,5",76,España / Rioja,"13,95",Vino tinto,Tempranillo
Ramón do Casar,Blanco 2021,2021,"4,0",40,España / Galicia / Ribeiro,"11,25",Vino blanco,"Godello, Albariño, Treixadura"
7 Magnífics,Rebels de Batea Blanc 2019,2019,"3,9",304,España / Cataluña / Terra Alta,"8,75",Vino blanco,100 % de Garnacha Blanca
Proyecto Garnachas de España,La Garnacha Olvidada de Aragón 2017,2017,"3,8",467,España / Aragón,"10,60",Vino tinto,100 % de Garnacha
Equipo Navazos,Ovni Palomino Fino 2018,2018,"3,3",136,España / Andalucía / Montilla-Moriles,"13,20",Vino blanco,100 % de Palomino
Hidalgo (La Gitana),Manzanilla Pasada Pastrana N.V.,4504,"3,7",1032,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,"15,04",Vino fortificado,100 % de Palomino
Noelia Bebelia,Albariño 2019,2019,"4,3",170,España / Galicia / Rías Baixas,"12,90",Vino blanco,100 % de Albariño
Paco & Lola,Ophalum Albariño 2020,2020,"3,8",198,España / Galicia / Rías Baixas,"8,20",Vino blanco,100 % de Albariño
Miquel Pons,77 Veremes Xarel-lo Fermentat en Barrica 2019,2019,"3,8",27,España / Cataluña / Penedès,"9,90",Vino blanco,Xarel-lo
Mas d'en Gil,Vi de Villa Bellmunt Priorat Tinto 2017,2017,"4,0",388,España / Cataluña / Priorato,"17,50",Vino tinto,"Grenache, Cariñena, Cabernet Sauvignon"
Gran Feudo,Rosado 2021,2021,"3,4",97,España / Navarra,"3,69",Vino rosado,Garnacha Tinta
El Miracle,Art 2020,2020,"3,5",25,España / Valencia / Alicante,"10,15",Vino tinto,"Shiraz/Syrah, Merlot, Tempranillo, Monastrell"
Viñas del Vero,Blecua Somontano 2004,2004,"4,4",90,España / Aragón / Somontano,"73,90",Vino tinto,"Tempranillo, Cabernet Sauvignon"
Marqués de Riscal,Rioja Reserva 1964,1964,"4,3",29,España / Rioja,80,Vino tinto,Tempranillo
Bodegas Valdelana,Familia Valdelana Reserva 2017,2017,"3,9",36,España / Rioja,"11,95",Vino tinto,Tempranillo
Hacienda Zorita Natural Reserve,Abascal Vineyard Crianza 2018,2018,"3,6",68,España / Castilla y León / Ribera del Duero,"10,50",Vino tinto,100 % de Tempranillo
Finca Villacreces,Ribera del Duero 2017,2017,"4,1",428,España / Castilla y León / Ribera del Duero,"21,79",Vino tinto,100 % de Tinto Fino
Señorío de Sarria,Crianza 2018,2018,"3,4",39,España / Navarra,"5,20",Vino tinto,"Cabernet Sauvignon, Tempranillo"
Enate,Chardonnay Fermentado en Barrica 2019,2019,"4,3",749,España / Aragón / Somontano,"16,90",Vino blanco,100 % de Chardonnay
Divina Proporción,Madremía 2018,2018,"3,8",734,España / Castilla y León / Toro,"9,68",Vino tinto,100 % de Tinta de toro
Rotllan Torra,Crianza 2014,2014,"3,7",65,España / Cataluña / Priorato,"8,98",Vino tinto,"Cabernet Sauvignon, Mazuelo, Garnacha"
Matsu,El Picaro 2018,2018,"3,9",4702,España / Castilla y León / Toro,"8,15",Vino tinto,100 % de Tinta de toro
Bodega Tandem,Ars memoria 2012,2012,"4,1",53,España / Navarra,"33,90",Vino tinto,100 % de Cabernet Sauvignon
Casa Aurora,Clos Pepin 2019,2019,"3,7",28,España / Castilla y León / Bierzo,"10,90",Vino tinto,"Palomino, Garnacha, Garnacha Tinta, Trousseau, Mencia"
Abadía Retuerta,Pago Valdebellón 2015,2015,"4,3",599,España / Castilla y León / Sardón de Duero,"63,95",Vino tinto,100 % de Cabernet Sauvignon
Imperial,Rioja Reserva 1982,1982,"4,3",42,España / Rioja,"56,60",Vino tinto,Tempranillo
Tobelos,Blanco 2014,2014,"3,7",51,España / Rioja,9,Vino blanco,"Sauvignon Blanc, Viura, Garnacha Blanca"
Telmo Rodriguez,Pegaso Zeta 2016,2016,"3,8",140,España / Castilla y León,"13,25",Vino tinto,100 % de Garnacha
Enrique Mendoza,Estrecho Monastrell 2016,2016,"3,9",341,España / Valencia / Alicante,"18,90",Vino tinto,100 % de Monastrell
Vega Sicilia,Valbuena 5º 1985,1985,"4,6",148,España / Castilla y León / Ribera del Duero,285,Vino tinto,"Tinto Fino, Merlot"
Can Majoral,Butibalausi Rosat 2019,2019,"3,8",48,España / Islas Baleares / Mallorca / Plà i Llevant,"8,05",Vino rosado,"Shiraz/Syrah, Tempranillo, Callet"
Bienbebido,Come Pulpo y Bebe Vino 2017,2017,"3,4",172,España / Vino de España,"5,90",Come Pulpo y Bebe Vino,100 % de Albariño
Nebla,Tempranillo Roble 2019,2019,"3,7",258,España / Castilla y León / Ribera del Duero,"8,75",Vino tinto,Tempranillo
Enrique Mendoza,Las Quebradas Monastrell 2018,2018,"4,0",262,España / Valencia / Alicante,"21,75",Vino tinto,100 % de Monastrell
Sierra de Toloño,Raposo Villabuena de Álava Tempranillo 2017,2017,"3,8",142,España / Rioja,"19,90",Vino tinto,Tempranillo
Celler Mas Pòlit,Terra Indika 2019,2019,"3,7",30,España / Cataluña / Empordà,"6,88",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Grenache, Monastrell, Moscatel"
Viña Real,Rioja Pagos de Viña Real 2005,2005,"4,2",34,España / Rioja,"53,95",Vino tinto,100 % de Tempranillo
Camino del Puerto,Verdejo 2020,2020,"3,8",29,España / Castilla y León / Rueda,"5,51",Vino blanco,Verdejo
Sant Josep,Llàgrimes de Tardor Garnatxa Blanca 2018,2018,"4,0",91,España / Cataluña / Terra Alta,"9,95",Vino blanco,Garnacha Blanca
Viña Real,Rioja Reserva 2013,2013,"3,7",1196,España / Rioja,"13,95",Vino tinto,"90 % de Tempranillo, 10 % de Garnacha"
Abadía Retuerta,Selección Especial 2016,2016,"4,3",7576,España / Castilla y León / Sardón de Duero,"24,75",Vino tinto,100 % de Tempranillo
Muga,Muga Rosado 2017,2017,"3,7",905,España / Rioja,"8,10",Vino rosado,100 % de Tempranillo
Atlan & Artisan,Epistem No. 3 2016,2016,"4,3",64,España / Murcia / Yecla,"18,90",Vino tinto,"55 % de Monastrell, 25 % de Garnacha Tintorera, 20 % de Shiraz/Syrah"
Finca Villacreces,Pruno Ribera del Duero 2020,2020,"3,7",168,España / Castilla y León / Ribera del Duero,"10,90",Vino tinto,"90 % de Tempranillo, 10 % de Cabernet Sauvignon"
El Angosto,La Tribuna 2019,2019,"3,5",117,España / Valencia,"5,65",Vino tinto,"Shiraz/Syrah, Monastrell, Garnacha"
Remelluri,Rioja Blanco 2012,2012,"4,2",150,España / Rioja,"74,50",Vino blanco,100 % de Viognier
Monasterio de Las Vinas,Gran Reserva 2012,2012,"3,7",165,España / Aragón / Cariñena,"7,95",Vino tinto,"Tempranillo, Cariñena, Garnacha"
Ramón Bilbao,Lalomba Finca Ladero 2016,2016,"4,3",53,España / Rioja,"61,65",Vino tinto,"80 % de Tempranillo, 20 % de Garnacha"
Bodegas Mauro,VS 2019,2019,"4,5",35,España / Castilla y León,"55,90",Vino tinto,100 % de Tempranillo
Marqués de Murrieta,Reserva Especial Rioja 1991,1991,"4,0",74,España / Rioja,70,Vino tinto,Tempranillo
Lavia,Monastrell - Syrah 2013,2013,"3,7",94,España / Murcia / Bullas,"11,45",Vino tinto,"Shiraz/Syrah, Monastrell"
Paco & Lola,Vintage Albariño 2016,2016,"4,2",68,España / Galicia / Rías Baixas,19,Vino blanco,100 % de Albariño
Tianna Negre,Tianna Bocchoris Negre 2017,2017,"4,0",299,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"14,45",Vino tinto,"52 % de Manto Negro, 20 % de Shiraz/Syrah, 16 % de Merlot, 12 % de Callet"
Vivanco,Parcelas de Graciano Colección Rioja 2015,2015,"4,2",73,España / Rioja,"43,50",Vino tinto,100 % de Graciano
Abel Mendoza Monge,Viura 2019,2019,"4,0",31,España / Rioja,"25,90",Vino blanco,100 % de Viura
Clos Galena,Crossos 2016,2016,"3,7",165,España / Cataluña / Tarragona / Montsant,"8,60",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha"
Baron de Ley,Rioja Reserva 1994,1994,"3,7",31,España / Rioja,"10,85",Vino tinto,Tempranillo
Bodegas Celler Francisco Castillo - Clos Dominic,Vinyes Altes Porrera 2007,2007,"4,5",26,España / Cataluña / Priorato,69,Vino tinto,"Garnacha, Cariñena"
Martinet,Els Escurçons 2017,2017,"4,4",98,España / Cataluña / Priorato,"75,50",Vino tinto,100 % de Garnacha
Mas Foraster,Josep Foraster Criança 2019,2019,"3,6",32,España / Cataluña / Conca de Barberà,"10,35",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Tempranillo, Trepat"
Cepa 21,Ribera del Duero Tinto 2019,2019,"4,1",83,España / Castilla y León / Ribera del Duero,"18,50",Vino tinto,100 % de Tempranillo
Marina Alta,Gran Selección Blanco 2021,2021,"3,9",397,España / Valencia / Alicante,"5,10",Vino blanco,100 % de Moscatel de Alejandría
Jorge Ordóñez,No. 2 Victoria 2017,2017,"4,3",269,España / Andalucía / Málaga,"15,25",Vino de postre,100 % de Moscatel de Alejandría
Hispano Suizas,Bassus Pinot Noir 2019,2019,"4,1",289,España / Valencia / Utiel-Requena,"21,76",Vino tinto,100 % de Pinot Noir
Pago de Vallegarcía,Vallegarcia Viognier 2018,2018,"4,1",269,España / Castilla,"20,85",Vino blanco,100 % de Viognier
Marqués de Griñon,Svmma Varietalis Red Blend (Summa) 2015,2015,"4,0",490,España / Castilla / Dominio de Valdepusa,"21,43",Vino tinto,"52 % de Shiraz/Syrah, 27 % de Cabernet Sauvignon, 21 % de Petit Verdot"
Clos Montblanc,Únic Trepat 2016,2016,"3,7",31,España / Cataluña / Conca de Barberà,"10,75",Vino tinto,Trepat
Finca Antigua,Crianza 2014,2014,"3,8",101,España / Castilla / La Mancha,"7,20",Vino tinto,100 % de Tempranillo
Contino,Reserva 2018,2018,"4,2",29,España / Rioja,"25,90",Vino tinto,"86 % de Tempranillo, 6 % de Mazuelo, 6 % de Graciano, 2 % de Garnacha"
Matarromera,Crianza 2017,2017,"4,2",1264,España / Castilla y León / Ribera del Duero,"18,90",Vino tinto,100 % de Tempranillo
Recaredo,Terrers Brut Nature Gran Reserva 2014,2014,"4,1",450,España / Cataluña / Penedès,"52,90",Vino espumoso,"Macabeo, Parellada"
Estefanía,Tilenus La Florida Bierzo 2018,2018,"3,7",71,España / Castilla y León / Bierzo,"11,30",Vino tinto,100 % de Mencia
Torre de Oña,Barón de Oña Rioja Reserva 2004,2004,"3,9",28,España / Rioja,16,Vino tinto,Tempranillo
Tinto Pesquera,Reserva 2015,2015,"4,2",1729,España / Castilla y León / Ribera del Duero,"70,88",Vino tinto,100 % de Tempranillo
Pujanza,Hado 2014,2014,"3,7",289,España / Rioja,"10,95",Vino tinto,100 % de Tempranillo
Acustic Celler,Acústic Blanc 2018,2018,"3,9",138,España / Cataluña / Tarragona / Montsant,"13,10",Vino blanco,100 % de Garnacha Blanca
Diez Caballero,Vendemia Seleccionada 2016,2016,"3,9",144,España / Rioja,"19,45",Vino tinto,100 % de Tempranillo
Mesta,Tempranillo Rosé 2021,2021,"3,4",34,España / Castilla / Uclés,"5,95",Vino rosado,100 % de Tempranillo
Ca Sa Padrina,Montnegre 2019,2019,"3,8",56,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"8,40",Vino tinto,"Cabernet Sauvignon, Merlot, Manto Negro, Shiraz/Syrah"
Lerma,Crianza Tinto 2017,2017,"3,7",73,España / Castilla y León / Arlanza,"9,50",Vino tinto,100 % de Tempranillo
Can Ràfols dels Caus,Petit Caus Blanc 2020,2020,"3,4",26,España / Cataluña,"7,90",Vino blanco,100 % de Xarel-lo
Artadi,Viñas de Gain 2017,2017,"4,0",1418,España / Vino de España,"20,95",Vino de España,100 % de Tempranillo
Ossian,Viñas Viejas Verdejo 2016,2016,"4,3",1214,España / Castilla y León,49,Vino blanco,100 % de Verdejo
Raúl Pérez,Ultreia La Claudina 2018,2018,"4,0",73,España / Castilla y León / Bierzo,"39,90",Vino blanco,100 % de Godello
AT Roca,Costers de Cornudella 2019,2019,"3,9",49,España / Cataluña / Tarragona / Montsant,17,Vino tinto,100 % de Garnacha
Altos de Rioja,Altos R Reserva 2016,2016,"3,9",78,España / Rioja,"15,90",Vino tinto,100 % de Tempranillo
Castell Miquel,Stairway To Heaven Sauvignon Blanc 2018,2018,"4,1",120,España / Islas Baleares / Mallorca,"8,75",Vino blanco,100 % de Sauvignon Blanc
Celler Masroig,Pinyeres Vi Negre 2015,2015,"3,6",99,España / Cataluña / Tarragona / Montsant,"8,60",Vino tinto,"85 % de Garnacha, 15 % de Cariñena"
Can Ràfols dels Caus,Caus Lubis 2003,2003,"4,1",82,España / Cataluña / Penedès,45,Vino tinto,Merlot
Martín Faixó,Perafita 2011,2011,"3,9",204,España / Cataluña / Empordà,18,Vino tinto,"Merlot, Cabernet Sauvignon, Grenache"
Matsu,El Viejo 2019,2019,"4,2",597,España / Castilla y León / Toro,29,Vino tinto,100 % de Tempranillo
Toro Albalá,Don PX Convento Selección 1931,1931,"4,7",148,España / Andalucía / Montilla-Moriles,290,Vino fortificado,100 % de Pedro Ximenez
Biniagual,Memòries de Biniagual Blanc 2019,2019,"3,8",36,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"13,24",Vino blanco,"Prensal, Chardonnay, Muscat of Alexandria"
Vicente Gandía,Bobal Negro 2018,2018,"3,7",338,España / Valencia / Utiel-Requena,"16,99",Vino tinto,Bobal
Pere Seda,Gvivm Merlot - Callet 2016,2016,"4,0",40,España / Islas Baleares / Mallorca / Plà i Llevant,"17,97",Vino tinto,"Merlot, Callet"
Bodegas Fontana,Oveja Blanca Dry Muscat 2021,2021,"4,1",60,España / Castilla / Uclés,"6,45",Vino blanco,100 % de Moscatel
Remelluri,Rioja Blanco 2016,2016,"4,3",243,España / Rioja,"60,25",Vino blanco,100 % de Garnacha Blanca
Mestres,Damiana Gran Reserva Brut Nature 2004,2004,"4,3",93,España / Cava,"50,66",Vino espumoso,"Macabeo, Parellada"
Bodega Elias Mora,Toro 2018,2018,"3,9",492,España / Castilla y León / Toro,"9,80",Vino tinto,100 % de Tinta de toro
Bodegas Artero,Crianza 2017,2017,"4,0",198,España / Castilla / La Mancha,"6,33",Vino tinto,Merlot
Viñas del Vero,Roble Cabernet Sauvignon - Merlot Somontano 2019,2019,"3,5",609,España / Aragón / Somontano,"4,74",Vino tinto,"Merlot, Cabernet Sauvignon"
Proelio,Viñedos Viejos Garnacha 2018,2018,"4,0",44,España / Rioja,"13,90",Vino tinto,Garnacha
Escoda-Sanahuja,Mas del Gaio 2016,2016,"3,9",33,España / Cataluña / Conca de Barberà,"29,50",Vino blanco,Parellada
Pittacum,La Prohibición Garnacha Tintorera 2017,2017,"4,1",74,España / Castilla y León,"29,25",Vino tinto,100 % de Garnacha Tintorera
Briego,Infiel 2011,2011,"4,2",88,España / Castilla y León / Ribera del Duero,36,Vino tinto,Tempranillo
Remírez de Ganuza,Rioja Reserva Fincas de Ganuza 2014,2014,"4,2",715,España / Rioja,"33,99",Vino tinto,100 % de Tempranillo
David Moreno,Vado de la Reina Cepas Viejas 2017,2017,"4,4",51,España / Rioja,"29,95",Vino tinto,Garnacha
Proyecto Garnachas de España,La Garnatxa Fosca del Priorat 2018,2018,"3,9",1369,España / Cataluña / Priorato,"13,15",Vino tinto,100 % de Garnacha
Bodegas Mauro,Terreus Paraje de Cueva Baja 2015,2015,"4,6",324,España / Castilla y León,"94,95",Vino tinto,100 % de Tempranillo
Álvaro Palacios,Finca Dofí 2016,2016,"4,4",678,España / Cataluña / Priorato,175,Vino tinto,100 % de Grenache
Bodega Elias Mora,Toro Gran Elías Mora 2007,2007,"4,2",62,España / Castilla y León / Toro,"33,45",Vino tinto,Tempranillo
Bodegas Faustino,I Gran Reserva 1982,1982,"4,3",302,España / Rioja,80,Vino tinto,Tempranillo
Viñedos Verticales,Magnético 2019,2019,"3,8",48,España / Andalucía / Sierras de Málaga,"17,90",Vino tinto,Garnacha
Marques de Vitoria,Rioja Gran Reserva 2011,2011,"3,9",349,España / Rioja,"21,01",Vino tinto,Tempranillo
Albet i Noya,El Fanio Xarel-lo Penedès 2018,2018,"3,9",278,España / Cataluña / Penedès,"13,50",Vino blanco,100 % de Xarel-lo
Javier Sanz Viticultor,Semidulce 2021,2021,"4,1",26,España / Castilla y León / Rueda,"6,55",Vino de postre,100 % de Verdejo
Muga,Reserva 2012,2012,"4,0",4945,España / Rioja,"19,99",Vino tinto,"70 % de Tempranillo, 20 % de Grenache, 7 % de Mazuelo, 3 % de Graciano"
Castell del Remei,Ull de Llebre 2019,2019,"3,7",63,España / Cataluña / Costers del Segre,"9,95",Vino tinto,Ull de Llebre
Izadi,Crianza 2018,2018,"3,9",790,España / Rioja,"8,89",Vino tinto,100 % de Tempranillo
Más Que Vinos,Ercavio Selección Limitada 2014,2014,"3,7",77,España / Castilla,"11,62",Más Que Vinos,100 % de Tempranillo
Bodegas Roda,Roda Reserva Rioja 2005,2005,"4,1",430,España / Rioja,"28,40",Vino tinto,100 % de Tempranillo
Buil & Giné,Pleret 2010,2010,"4,2",104,España / Cataluña / Priorato,"55,50",Vino tinto,"Cariñena, Shiraz/Syrah, Cabernet Sauvignon, Grenache, Merlot"
Vega Real,Verdejo Rueda 2016,2016,"3,7",49,España / Castilla y León / Rueda,"6,60",Vino blanco,Verdejo
4 Monos,Cien Lanzas Cenicientos 2019,2019,"3,9",47,España / Madrid,"20,50",Vino tinto,100 % de Garnacha
Alión,Ribera del Duero 2007,2007,"4,4",2071,España / Castilla y León / Ribera del Duero,"130,68",Vino tinto,100 % de Tempranillo
Celler Credo,Estrany Xarel-lo 2014,2014,"3,5",35,España / Cataluña / Penedès,"26,95",Vino blanco,Xarel-lo
Bodegas Ateca,Atteca Armas Garnacha Old Vines 2019,2019,"4,4",44,España / Aragón / Calatayud,"29,99",Vino tinto,100 % de Grenache
Emilio Moro,El Zarzal Godello 2019,2019,"4,0",613,España / Castilla y León / Bierzo,"12,95",Vino blanco,100 % de Godello
Pepe Mendoza Casa Agrícola,Blanco 2019,2019,"3,8",100,España / Valencia / Alicante,"11,80",Vino blanco,100 % de Moscatel
Tridente,Tempranillo 2017,2017,"4,0",504,España / Castilla y León,"11,95",Vino tinto,100 % de Tempranillo
Callejuela,Manzanilla en Rama N.V.,6688,"3,9",115,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,,Vino fortificado,Palomino
Bodegas Amaren,Graciano 2009,2009,"4,2",30,España / Rioja,68,Vino tinto,Graciano
AT Roca,Cantallops Xarel-lo 2019,2019,"4,1",97,España / Cataluña / Penedès,18,Vino blanco,Xarel-lo
Viña Olabarri,Gran Reserva 2011,2011,"4,0",130,España / Rioja,"15,50",Vino tinto,100 % de Tempranillo
Tinto Pesquera,Reserva 1986,1986,"4,4",31,España / Castilla y León / Ribera del Duero,"70,88",Vino tinto,Tempranillo
Patrocinio,Zinio Garnacha 2017,2017,"3,5",42,España / Rioja / Rioja Alta,"5,75",Vino tinto,Garnacha
Can Axartell,Corum 2018,2018,"4,0",43,España / Islas Baleares / Mallorca,"19,10",Vino blanco,Malvasia
Enrique Mendoza,Las Quebradas Monastrell 2011,2011,"4,2",119,España / Valencia / Alicante,"21,75",Vino tinto,100 % de Monastrell
Contino,Rioja Graciano 2016,2016,"4,3",184,España / Rioja,"64,75",Vino tinto,100 % de Graciano
Castillo de Monjardin,Old Vines (La Cantera) Garnacha 2019,2019,"3,6",94,España / Navarra,"5,44",Vino tinto,100 % de Grenache
Viñedos y Bodegas Muñoz,Finca Muñoz Colección de la Familia 2019,2019,"4,0",92,España / Castilla,"6,50",Vino tinto,100 % de Tempranillo
Oxer Wines,Marko Skin 2020,2020,"4,1",27,España / País Vasco,"22,95",Vino blanco,Hondarrabi Zuri
Lar de Paula,Tempranillo Reserva 2012,2012,"4,3",49,España / Rioja,"8,99",Vino tinto,Tempranillo
El Grifo,Malvasia Seco 2021,2021,"4,0",44,España / Islas Canarias / Lanzarote,"14,90",Vino blanco,Malvasia
Celler Aixalà Alcait,Pardelasses 2015,2015,"3,8",266,España / Cataluña / Priorato,"16,50",Vino tinto,"Carignan, Grenache"
Ossian,Capitel 2015,2015,"4,4",227,España / Castilla y León,"62,92",Vino blanco,100 % de Verdejo
Campillo,Finca Cuesta Clara Raro Reserva 2015,2015,"4,3",262,España / Rioja,"38,20",Vino tinto,100 % de Tempranillo
Codorníu,Gran Plus Ultra Pinot Noir Brut 2016,2016,"4,1",38,España / Cava,"14,95",Vino espumoso,Pinot Noir
Alta Pavina,Pinot Noir 2020,2020,"3,5",137,España / Castilla y León,"9,75",Vino tinto,Pinot Noir
Martin Berdugo,Barrica 2015,2015,"3,6",192,España / Castilla y León / Ribera del Duero,"7,90",Vino tinto,100 % de Tempranillo
Terra Remota,Caminante 2020,2020,"3,9",65,España / Cataluña / Empordà,"17,90",Vino blanco,100 % de Garnacha Blanca
Pinord,Vaquos Crianza 2016,2016,"3,6",118,España / Castilla y León / Ribera del Duero,"13,35",Vino tinto,100 % de Tempranillo
Inurrieta,Puro Vicio 2014,2014,"4,2",30,España / Navarra,"25,35",Vino tinto,100 % de Shiraz/Syrah
Orto Vins,Orto Tinto 2016,2016,"3,7",167,España / Cataluña / Tarragona / Montsant,"20,95",Vino tinto,100 % de Cariñena
Avior,Reserva 2015,2015,"3,8",301,España / Rioja / Rioja Alta,"14,95",Vino tinto,Tempranillo
Bodega Elias Mora,Toro 2016,2016,"3,9",664,España / Castilla y León / Toro,"9,80",Vino tinto,100 % de Tinta de toro
Bodegas Roda,Cirsion Rioja 2012,2012,"4,6",233,España / Rioja,"149,90",Vino tinto,100 % de Tempranillo
Pinna Fidelis,Ribera del Duero Roble 2020,2020,"3,8",41,España / Castilla y León / Ribera del Duero,"7,48",Vino tinto,100 % de Tinta del Pais
Losada,Godello 2021,2021,"4,1",102,España / Castilla y León / Bierzo,"12,90",Vino blanco,100 % de Godello
Navajas,Rioja Crianza Tinto 2017,2017,"3,8",457,España / Rioja,"6,41",Vino tinto,"Tempranillo, Mazuelo, Garnacha Tinta"
Legaris,Ribera del Duero Crianza 2018,2018,"3,9",748,España / Castilla y León / Ribera del Duero,"15,62",Vino tinto,"90 % de Tempranillo, 10 % de Cabernet Sauvignon"
Bodegas Paco Mulero,Prisma Verdejo 2020,2020,"3,8",47,España / Castilla y León / Rueda,"5,50",Vino blanco,100 % de Verdejo
Vinos Sanz,Verdejo 2010,2010,"3,4",204,España / Castilla y León / Rueda,"8,25",Vinos Sanz,100 % de Verdejo
Bodegas Nueva Valverde,Tejoneras Alta Selección 2012,2012,"3,8",315,España / Madrid,"12,90",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Grenache, Merlot"
Luzon,Por Tí 2012,2012,"4,2",215,España / Murcia / Jumilla,"22,90",Vino tinto,"80 % de Monastrell, 20 % de Cabernet Sauvignon"
Chivite,Navarra Coleccion 125 Blanco 2018,2018,"4,4",178,España / Navarra,"52,21",Vino blanco,100 % de Chardonnay
Pazo de Villarei,Abadia do Seixo Rias Baixas Albariño 2021,2021,"3,8",47,España / Galicia / Rías Baixas,"7,50",Vino blanco,Albariño
Mar de Envero,Blanco Lias 2018,2018,"3,8",47,España / Galicia / Rías Baixas,"17,50",Vino blanco,100 % de Albariño
Tarón,Crianza 2017,2017,"3,8",44,España / Rioja / Rioja Alta,"7,50",Vino tinto,Tempranillo
Cellers d'en Guilla,Rec de Brau 2016,2016,"3,3",33,España / Cataluña / Empordà,"6,93",Vino tinto,"Cariñena, Grenache"
Habla,No. 19 2015,2015,"4,2",289,España / Extremadura,"59,77",Vino tinto,100 % de Tempranillo
Bodegas Verdeal,Ayre Verdejo 2019,2019,"3,6",65,España / Castilla y León / Rueda,"7,99",Vino blanco,Verdejo
Breca,Brega Garnacha 2018,2018,"4,2",25,España / Aragón / Calatayud,"28,85",Vino tinto,100 % de Grenache
La Maldita,Revolution Garnacha 2019,2019,"4,0",63,España / Rioja,"10,50",Vino tinto,100 % de Garnacha
Jeromin,Grego Garnacha Centenaria 2018,2018,"3,4",49,España / Madrid,"7,75",Vino tinto,Garnacha
Cantariña,Viña de los Pinos 2017,2017,"3,9",123,España / Castilla y León / Bierzo,"13,50",Vino tinto,"Mencia, Doña Blanca, Garnacha Tintorera, Palomino"
Baluarte,Verdejo 2020,2020,"3,8",53,España / Castilla y León / Rueda,"6,95",Vino blanco,100 % de Verdejo
Divina Proporción,Toro 24 Mozas 2020,2020,"3,8",113,España / Castilla y León / Toro,"8,90",Vino tinto,100 % de Tinta de toro
Viña Pedrosa,Pérez Pascuas Gran Reserva Selección 2010,2010,"4,4",306,España / Castilla y León / Ribera del Duero,"245,53",Vino tinto,100 % de Tinto Fino
