winery,wine,year,rating,num_review,region,price,type,grapes
Finca Nueva,Crianza 2016,2016,"3,5",70,España / Rioja,"9,50",Vino tinto,100 % de Tempranillo
Trossos del Priorat,90 Minuts 2019,2019,"4,0",118,España / Cataluña / Priorato,"14,25",Vino tinto,"Cabernet Sauvignon, Garnacha"
Ukan Winery,Tinto 2019,2019,"4,6",73,España / Rioja / Rioja Alavesa,"40,50",Vino tinto,100 % de Tempranillo
Sierra Cantabria,Amancio 2013,2013,"4,4",172,España / Rioja,"89,95",Vino tinto,100 % de Tempranillo
Bodega Marañones,Picarana Albillo 2019,2019,"3,9",101,España / Madrid,"14,45",Vino blanco,100 % de Albillo
Alión,Ribera del Duero 2013,2013,"4,5",7528,España / Castilla y León / Ribera del Duero,"179,65",Vino tinto,100 % de Tempranillo
Remírez de Ganuza,Rioja Blanco 2017,2017,"4,2",454,España / Rioja,"29,15",Vino blanco,"80 % de Viura, 20 % de Malvasia"
Valderiz,De Chiripa 2018,2018,"3,9",185,España / Castilla y León / Ribera del Duero,"11,37",Vino tinto,100 % de Tempranillo
Bodegas Roda,Roda I Reserva Rioja 2015,2015,"4,4",1549,España / Rioja,"45,50",Vino tinto,100 % de Tempranillo
Artadi,Valdegines 2014,2014,"4,2",288,España / Vino de España,119,Vino de España,100 % de Tempranillo
Protos,Selección Finca el Grajo Viejo 2010,2010,"4,3",430,España / Castilla y León / Ribera del Duero,"59,87",Vino tinto,Tempranillo
Silvano Garcia,4 Meses 2019,2019,"3,8",49,España / Murcia / Jumilla,6,Vino tinto,Monastrell
Luna Beberide,Finca Luna Beberide 2018,2018,"3,6",703,España / Castilla y León / Bierzo,"9,90",Vino tinto,100 % de Mencia
Bodegas Faustino,I Gran Reserva 75 Aniversario 2010,2010,"4,1",367,España / Rioja,"27,90",Vino tinto,Tempranillo
Casar de Burbia,Hombros 2016,2016,"3,9",114,España / Castilla y León / Bierzo,29,Vino tinto,100 % de Mencia
Dominio de Longaz,Longus 2013,2013,"4,2",36,España / Aragón / Cariñena,"14,50",Vino tinto,"Shiraz/Syrah, Merlot, Cabernet Sauvignon"
Álvaro Palacios,Les Terrasses Laderas de Pizarra 2013,2013,"4,2",1244,España / Cataluña / Priorato,"29,40",Vino tinto,"Cariñena, Garnacha"
Atalaya,Alaya Tierra (Old Vines Vieilles Vignes) 2017,2017,"4,4",1981,España / Castilla / Almansa,"21,90",Vino tinto,"Cabernet Sauvignon, Grenache"
Heredad de Baroja,Tinto 2018,2018,"3,6",108,España / Rioja,"3,79",Vino tinto,Tempranillo
Protos,Rosado (Clarete) 2021,2021,"3,7",75,España / Castilla y León / Cigales,"6,26",Vino rosado,100 % de Tempranillo
Martí Fabra,Masia Carreras Empordà Blanco 2019,2019,"4,2",53,España / Cataluña / Empordà,"18,39",Vino blanco,100 % de Garnacha
Toro Albalá,Don PX Convento Selección 1955,1955,"4,7",123,España / Andalucía / Montilla-Moriles,"248,86",Vino fortificado,100 % de Pedro Ximenez
El Escocés Volante,Dos Dedos de Frente 2019,2019,"3,9",30,España / Aragón,"21,50",Vino tinto,100 % de Shiraz/Syrah
Vinsnus,SiurAlta Antic 2016,2016,"3,7",72,España / Cataluña / Tarragona / Montsant,"22,23",Vino tinto,Cariñena
Bodegas Roda,Roda I Reserva Rioja 2001,2001,"4,3",204,España / Rioja,97,Vino tinto,"Tempranillo, Graciano"
Viñátigo,Elaboraciones Ancestrales Blanco 2020,2020,"4,3",27,España / Islas Canarias,"28,40",Vino blanco,Albillo de Albacete
Bernabeleva,Arroyo del Tórtolas 2016,2016,"3,7",80,España / Madrid,"27,90",Vino tinto,100 % de Grenache
Mengoba,Brezo Mencía 2019,2019,"3,5",461,España / Castilla y León / Bierzo,"8,80",Vino tinto,100 % de Mencia
Tinto Pesquera,Reserva 1986,1986,"4,4",31,España / Castilla y León / Ribera del Duero,"70,88",Vino tinto,Tempranillo
Celler de Capçanes,Mas Donis Blanc 2020,2020,"3,5",53,España / Cataluña / Tarragona / Montsant,"5,80",Vino blanco,Grenache Blanc
Naia,S-Naia 2019,2019,"3,9",67,España / Castilla y León / Rueda,"7,25",Vino blanco,100 % de Sauvignon Blanc
Alta Alella,Capsigrany Natural Rosé 2017,2017,"3,8",84,España / Cava,"20,60",Vino espumoso,Xarel-lo
Tarsus,Ribera del Duero Reserva 2013,2013,"3,9",571,España / Castilla y León / Ribera del Duero,"24,09",Vino tinto,"98 % de Tinta del Pais, 2 % de Cabernet Sauvignon"
Enate,Merlot 2015,2015,"4,0",169,España / Aragón / Somontano,"20,90",Vino tinto,100 % de Merlot
Segura Viudas,Cava Semi Seco N.V.,8836,"3,5",409,España / Cava,"6,45",Vino espumoso,"Macabeo, Xarel-lo, Parellada"
Orto Vins,Les Tallades de Cal Nicolau 2014,2014,"4,0",37,España / Cataluña / Tarragona / Montsant,"57,55",Vino tinto,Piquepoul Noir
Baluarte,Muscat 2020,2020,"4,2",1009,España / Navarra,"6,45",Vino blanco,100 % de Moscatel
Bodegas Mano a Mano,Mano a Mano 2017,2017,"3,5",267,España / Castilla,"5,70",Vino tinto,100 % de Tempranillo
Pago de Cirsus,Rosé Gran Cuvée Especial 2018,2018,"3,6",71,España / Navarra,15,Vino rosado,"75 % de Garnacha, 15 % de Merlot, 10 % de Shiraz/Syrah"
Pagos del Moncayo,Prados Colección Garnacha 2015,2015,"3,8",292,España / Aragón / Campo de Borja,"13,95",Vino tinto,Garnacha
Artadi,Viña El Pison 2018,2018,"4,8",41,España / Vino de España,"313,50",Vino de España,100 % de Tempranillo
Arzuaga,Amaya Arzuaga (Colección) 2017,2017,"4,3",45,España / Castilla y León / Ribera del Duero,"64,90",Vino tinto,100 % de Tempranillo
Navajas,Rioja Crianza Tinto 2017,2017,"3,8",458,España / Rioja,"6,41",Vino tinto,"Tempranillo, Mazuelo, Garnacha Tinta"
Javier Sanz Viticultor,Verdejo 2021,2021,"4,1",163,España / Castilla y León / Rueda,"9,10",Vino blanco,100 % de Verdejo
Vetus,Flor de Vetus 2012,2012,"3,5",687,España / Castilla y León / Toro,"8,39",Vino tinto,100 % de Tinta de toro
Marques del Atrio,Finca El Rubio 2017,2017,"3,8",47,España / Rioja,"22,90",Vino tinto,"Tempranillo, Graciano"
Descalzos Viejos,DV Tinto 2013,2013,"3,8",89,España / Andalucía,"19,82",Vino tinto,"Cabernet Sauvignon, Merlot"
Pujanza,Rioja Norte 2007,2007,"4,1",93,España / Rioja,"49,90",Vino tinto,100 % de Tempranillo
Mustiguillo,Mestizaje Bobal 2019,2019,"4,0",52,España / Valencia,"10,35",Vino tinto,Bobal
Santiago Ruiz,Albariño (O Rosal) 2021,2021,"4,1",222,España / Galicia / Rías Baixas,"13,45",Vino blanco,Albariño
Morlanda,Blanc 2017,2017,"3,7",35,España / Cataluña / Priorato,"14,95",Vino blanco,"Grenache Blanc, Macabeo, Muscatel"
Escabeces,Rosé 2020,2020,"3,6",35,España / Cataluña / Tarragona,"13,45",Vino rosado,Xarel-lo
De Moya,Diego 2020,2020,"4,0",53,España / Valencia,"9,90",Vino blanco,"Chardonnay, Merseguera"
Pago del Cielo,Celeste Verdejo 2021,2021,"3,9",160,España / Castilla y León / Rueda,"6,35",Vino blanco,100 % de Verdejo
Martí Fabra,Verd Albera Empordà 2020,2020,"3,9",125,España / Cataluña / Empordà,"6,60",Vino blanco,100 % de Garnacha Blanca
Amor Vins,Amor de Vida Negre 2018,2018,"3,7",33,España / Cataluña / Conca de Barberà,"9,30",Vino tinto,"Cabernet Sauvignon, Cariñena, Shiraz/Syrah"
Viñas del Vero,Secastilla 2013,2013,"4,0",356,España / Aragón / Somontano,"26,05",Vino tinto,100 % de Garnacha
Madrid Romero,3 Calas Tinto 2018,2018,"3,5",35,España / Murcia / Jumilla,"7,90",Vino tinto,"Monastrell, Shiraz/Syrah"
Osborne,Solaz Tempranillo 2019,2019,"3,5",363,España / Castilla,"3,57",Vino tinto,Tempranillo
Vinsnus,SiurAlta Gris 2019,2019,"3,7",49,España / Cataluña / Tarragona / Montsant,"28,60",Vino blanco,Grenache Gris
Bohórquez,Cardela 2017,2017,"3,8",37,España / Castilla y León / Ribera del Duero,"17,50",Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo"
Goyo Garcia Viadero,Finca Viñas de Arcilla 2017,2017,"3,8",53,España / Castilla y León / Ribera del Duero,"33,90",Vino tinto,Tempranillo
Tarsus,Ribera del Duero Roble 2019,2019,"3,5",178,España / Castilla y León / Ribera del Duero,"9,49",Vino tinto,100 % de Tinta del Pais
Castaño,Casa Cisca Monastrell 2015,2015,"4,4",224,España / Murcia / Yecla,"35,20",Vino tinto,100 % de Monastrell
Marqués de Murrieta,Reserva Rioja (Finca Ygay) 1988,1988,"4,6",47,España / Rioja,"113,88",Vino tinto,"Tempranillo, Mazuelo, Graciano, Garnacha"
Altanza,Valvarès de Altanza Rioja 2015,2015,"3,9",152,España / Rioja,"9,10",Vino tinto,Tempranillo
Alemany i Corrió,Sot Lefriec 2004,2004,"4,2",45,España / Cataluña / Penedès,"52,28",Vino tinto,100 % de Cabernet Sauvignon
Saramía,Rosado 2021,2021,"3,8",41,España / Castilla,"6,95",Vino rosado,"Tempranillo, Bobal"
Ramón Bilbao,Edición Limitada Lías Verdejo 2017,2017,"3,6",44,España / Castilla y León / Rueda,"13,24",Vino blanco,100 % de Verdejo
Carmelo Rodero,9 Meses Tinto 2020,2020,"3,9",1284,España / Castilla y León / Ribera del Duero,"11,94",Vino tinto,100 % de Tempranillo
Celler Credo,Cap Ficat Xarel-lo 2014,2014,"3,6",28,España / Cataluña / Penedès,"21,55",Vino blanco,100 % de Xarel-lo
Lustau,Península Palo Cortado Sherry (Solera Reserva) N.V.,3615,"3,9",635,España / Andalucía / Jerez-Xérès-Sherry,"14,90",Vino fortificado,100 % de Palomino
Álvaro Palacios,Finca Dofí 2013,2013,"4,3",616,España / Cataluña / Priorato,175,Vino tinto,100 % de Garnacha
Beronia,Rioja Crianza 2017,2017,"3,7",1764,España / Rioja,"6,35",Vino tinto,100 % de Tempranillo
Dominio de Atauta,Torre de Golban Crianza 2008,2008,"3,7",89,España / Castilla y León,"10,50",Vino tinto,Tinto Fino
Bodegas Bentomiz,Ariyanas Seco Sobre Lias Finas 2019,2019,"4,1",26,España / Andalucía,"16,25",Vino blanco,100 % de Moscatel de Alejandría
Suertes del Marqués,Vidonia 2018,2018,"4,1",251,España / Islas Canarias / Valle de la Orotava,"27,50",Vino blanco,Palomino
César Principe,13 Cántaros Nicolás 2013,2013,"3,4",158,España / Castilla y León / Cigales,"7,95",Vino tinto,Tempranillo
Parxet,Cava Brut N.V.,8195,"3,6",1391,España / Cava,"11,95",Vino espumoso,100 % de Macabeo
Bodegas Care,Crianza Tempranillo - Merlot 2018,2018,"3,9",381,España / Aragón / Cariñena,"7,90",Vino tinto,"70 % de Tempranillo, 30 % de Merlot"
Olivardots,Vermell 2015,2015,"3,7",131,España / Cataluña / Empordà,"12,55",Vino tinto,100 % de Tempranillo
Telmo Rodriguez,MR (Mountain Wine) 2020,2020,"4,2",45,España / Andalucía / Málaga,"15,90",Vino blanco,100 % de Moscatel
Castro Ventosa,El Castro de Valtuille Mencía Joven 2018,2018,"3,7",1271,España / Castilla y León / Bierzo,"5,95",Vino tinto,100 % de Mencia
Bodegas Martín Códax,Rías Baixas Albariño 2018,2018,"3,9",4255,España / Galicia / Rías Baixas,"11,88",Vino blanco,100 % de Albariño
Bodegas Valdemar,Conde de Valdemar Reserva 2007,2007,"3,7",562,España / Rioja,"10,85",Vino tinto,"Garnacha, Tempranillo, Mazuelo, Graciano"
Clos Galena,Crossos 2016,2016,"3,7",165,España / Cataluña / Tarragona / Montsant,"8,60",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha"
Can Serra dels Exibis,La Rasa 2016,2016,"4,1",43,España / Cataluña / Pla de Bages,"21,95",Vino tinto,"Sumoll, Cabernet Sauvignon"
Callejuela,Manzanilla en Rama N.V.,6688,"3,9",115,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,,Vino fortificado,Palomino
Convento de las Claras,Tinto Fino 2019,2019,"3,7",45,España / Castilla y León / Ribera del Duero,"13,37",Vino tinto,Tinto Fino
Ramón do Casar,Lento 2017,2017,"4,5",25,España / Galicia / Ribeiro,"38,34",Vino blanco,Treixadura
Pago de Vallegarcía,Petit Hipperia 2016,2016,"4,0",506,España / Castilla,"15,90",Vino tinto,100 % de Cabernet Franc
Bodegas Grant,La Garrocha Oloroso N.V.,7271,"3,6",40,España / Andalucía / Jerez-Xérès-Sherry / Jerez Oloroso,,Vino fortificado,100 % de Palomino
Rioja Vega,Crianza 2018,2018,"3,7",400,España / Rioja,"7,50",Vino tinto,"95 % de Tempranillo, 5 % de Garnacha"
Campo Viejo,Reserva 2015,2015,"3,8",7394,España / Rioja,"9,40",Vino tinto,100 % de Tempranillo
Señorio de Arana,Viña del Oja Crianza 2016,2016,"3,7",161,España / Rioja,"5,51",Vino tinto,"Tempranillo, Mazuelo"
Albamar,O Esteiro Tinto 2018,2018,"3,8",55,España / Galicia / Rías Baixas,"20,55",Vino tinto,100 % de Espadeiro
Castell d'Encus,Taïka 2013,2013,"3,9",69,España / Cataluña / Costers del Segre,"40,50",Vino espumoso,"Sauvignon Blanc, Sémillon"
Alión,Ribera del Duero 1995,1995,"4,5",229,España / Castilla y León / Ribera del Duero,125,Vino tinto,Tempranillo
Casa Rojo,The Orange Republic 2020,2020,"3,9",91,España / Galicia / Valdeorras,"16,47",Vino blanco,Godello
Bodegas Martín Códax,Bicos Albariño 2021,2021,"3,6",80,España / Galicia / Rías Baixas,"9,35",Vino blanco,Albariño
Miquel Jané,Syrah 2018,2018,"3,4",70,España / Cataluña / Penedès,"6,90",Vino tinto,100 % de Shiraz/Syrah
Viña Mayor,Ribera del Duero Crianza 2019,2019,"3,9",33,España / Castilla y León / Ribera del Duero,"13,90",Vino tinto,100 % de Tempranillo
Avgvstvs,Antigues Reserves 2000,2000,"4,3",83,España / Cataluña / Penedès,"39,95",Vino tinto,"Merlot, Cabernet Sauvignon, Cabernet Franc"
Sierra Cantabria,Colección Privada 2019,2019,"4,1",503,España / Rioja,"30,50",Vino tinto,100 % de Tempranillo
Pinord,Dibon Brut Rosé Cava N.V.,5427,"4,0",633,España / Cava,"6,50",Vino espumoso,Garnacha
Pablo Vidal - Vinos Con Personalidad,Maldito 2016,2016,"3,9",111,España / Galicia / Valdeorras,"15,50",Pablo Vidal - Vinos Con Personalidad,"Garnacha, Mencia, Caiño tinto"
Berceo,Gonzalo de Berceo Reserva 2014,2014,"3,8",86,España / Rioja,"12,83",Vino tinto,"Tempranillo, Graciano, Garnacha"
Pazo de Rubianes,Albariño 2021,2021,"4,2",174,España / Galicia / Rías Baixas,"16,20",Vino blanco,Albariño
Naia,Naia 2020,2020,"3,9",461,España / Castilla y León / Rueda,"8,80",Vino blanco,100 % de Verdejo
Bodegas Roda,Sela Rioja 2017,2017,"3,9",834,España / Rioja,"32,50",Vino tinto,100 % de Tempranillo
Tridente,Gota de Arena 2019,2019,"3,6",119,España / Castilla y León,"5,60",Vino tinto,100 % de Tempranillo
Portal del Montsant,Santes Negre Sustainable Vineyards 2019,2019,"3,6",418,España / Cataluña / Tarragona / Montsant,"7,25",Vino tinto,"32 % de Garnacha, 28 % de Merlot, 21 % de Cabernet Sauvignon, 18 % de Tempranillo, 1 % de Shiraz/Syrah"
Cota 45,UBE de Ubérrima Paganilla 2020,2020,"4,1",41,España / Vino de España,"18,95",Vino de España,Palomino
La Rioja Alta,Rioja Gran Reserva 904 2010,2010,"4,4",3448,España / Rioja,"51,50",Vino tinto,100 % de Graciano
Casa Rojo,The Orange Republic 2019,2019,"4,2",166,España / Galicia / Valdeorras,"15,91",Vino blanco,100 % de Godello
Viña Zorzal,Garnacha Blanca 2018,2018,"3,6",296,España / Navarra,"7,50",Vino blanco,100 % de Garnacha Blanca
Telmo Rodriguez,Tabuerniga 2015,2015,"4,3",47,España / Rioja,199,Vino tinto,Tempranillo
Contino,Reserva 2018,2018,"4,2",29,España / Rioja,"25,90",Vino tinto,"86 % de Tempranillo, 6 % de Mazuelo, 6 % de Graciano, 2 % de Garnacha"
Bodega Pirineos,3404 (Tresmilcuatrocientoscuatro) 2021,2021,"3,5",40,España / Aragón / Somontano,"4,85",Vino tinto,Garnacha
Finca Nueva,Reserva 2010,2010,"3,8",110,España / Rioja,"17,70",Vino tinto,100 % de Tempranillo
Pazo Barrantes,La Comtesse de Pazo Barrantes Albariño 2014,2014,"4,1",234,España / Galicia / Rías Baixas,"39,95",Vino blanco,100 % de Albariño
Hacienda Albae,Viognier 2018,2018,"3,6",48,España / Castilla / La Mancha,"7,20",Vino blanco,Viognier
Mas Comtal,Rosat de Llàgrima 2018,2018,"3,4",38,España / Cataluña / Penedès,"7,90",Vino rosado,Merlot
Melis,Elix 2015,2015,"4,2",59,España / Cataluña / Priorato,"34,50",Vino tinto,"Cabernet Sauvignon, Grenache, Carignan"
Faustino Rivero Ulecia,Valtier Utiel-Requena Crianza 2017,2017,"3,8",199,España / Valencia / Utiel-Requena,"7,68",Vino tinto,"Tempranillo, Bobal"
Viña Pomal,Centenario Crianza 2018,2018,"3,8",452,España / Rioja,"17,81",Vino tinto,100 % de Tempranillo
La Veguilla,Roble 2018,2018,"3,6",79,España / Castilla y León / Ribera del Duero,"17,90",Vino tinto,"98 % de Tempranillo, 2 % de Cabernet Sauvignon"
Bodega Akutain,Reserva 2015,2015,"4,4",27,España / Rioja,"21,90",Vino tinto,"95 % de Tempranillo, 3 % de Garnacha, 2 % de Viura"
Toro Albalá,Don PX Pedro Ximenez 2018,2018,"4,2",342,España / Andalucía / Montilla-Moriles,"16,30",Vino fortificado,100 % de Pedro Ximenez
Descendientes de J. Palacios,Valdafoz Bierzo (Corullón) 2011,2011,"4,6",38,España / Castilla y León / Bierzo,"103,67",Vino tinto,100 % de Mencia
Viñas del Vero,Tempranillo - Cabernet Sauvignon Crianza 2016,2016,"3,5",461,España / Aragón / Somontano,"7,65",Vino tinto,"Tempranillo, Cabernet Sauvignon"
Pujanza,Rioja Cisma 2007,2007,"4,0",31,España / Rioja,"136,40",Vino tinto,100 % de Tempranillo
Borsao Bodegas,Tres Picos Garnacha 2015,2015,"4,0",4716,España / Aragón / Campo de Borja,"28,50",Vino tinto,100 % de Garnacha
Vina Herminia,Rioja Reserva 2008,2008,"3,5",51,España / Rioja,24,Vino tinto,Tempranillo
Bernabeleva,Navaherreros Garnacha 2019,2019,"3,9",428,España / Madrid,"13,90",Vino tinto,100 % de Garnacha
Quinta de la Quietud,Corral de Campanas 2018,2018,"4,0",227,España / Castilla y León / Toro,"10,90",Vino tinto,100 % de Tinta de toro
Tomás Postigo,5º Año Ribera del Duero Tinto 2014,2014,"4,5",166,España / Castilla y León / Ribera del Duero,"46,39",Vino tinto,Tinto Fino
Es Fangar,Twenty Twelve Pink 2012,2012,"3,7",110,España / Islas Baleares / Mallorca / Plà i Llevant,350,Vino rosado,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Callet, Manto Negro"
Abel Mendoza Monge,Guardaviñas 2019,2019,"4,1",38,España / Rioja,"24,45",Vino tinto,100 % de Tempranillo
La Vizcaína,Las Gundiñas (Lomas de Valtuille) 2018,2018,"4,0",203,España / Castilla y León / Bierzo,"21,90",Vino tinto,100 % de Mencia
La Legua,Parcela La Escuadra Garnacha 2016,2016,"3,5",33,España / Castilla y León / Cigales,"10,08",Vino tinto,Garnacha
Remírez de Ganuza,Rioja Blanco 2019,2019,"4,4",183,España / Rioja,"26,50",Vino blanco,Malvasia
Mas la Mola,Vi d'Altura Negre Priorat 2019,2019,"4,2",80,España / Cataluña / Priorato,"22,80",Vino tinto,Garnacha
Jaume de Puntiró,Carmesi 2017,2017,"3,8",47,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"11,45",Vino tinto,"Cabernet Sauvignon, Callet"
Finca Collado,Syrah - Monastrell 2018,2018,"3,8",65,España / Valencia,"6,98",Vino tinto,"Shiraz/Syrah, Monastrell"
Sota els Àngels,Arketipo 2014,2014,"4,0",60,España / Cataluña / Empordà,"21,10",Vino tinto,100 % de Cariñena
Montecastro,Ribera del Duero Red 2017,2017,"4,2",489,España / Castilla y León / Ribera del Duero,"18,44",Vino tinto,100 % de Tempranillo
Raimat,Clamor Rosado 2020,2020,"3,7",90,España / Cataluña / Costers del Segre,"5,99",Vino rosado,"Cabernet Sauvignon, Merlot"
Juan Gil,Pedrera Monastrell - Shiraz Jumilla 2017,2017,"3,5",48,España / Murcia / Jumilla,"4,14",Vino tinto,"Shiraz/Syrah, Monastrell"
AT Roca,Rosat Reserva Brut 2017,2017,"4,0",88,España / Cataluña / Penedès,"12,15",Vino espumoso,"Macabeo, Garnacha"
Emilio Hidalgo,Marqués de Rodil Palo Cortado N.V.,5561,"4,0",200,España / Andalucía / Jerez-Xérès-Sherry / Jerez Palo Cortado,,Vino fortificado,100 % de Palomino
Viña Ijalba,Tempranillo Blanco 2018,2018,"3,8",98,España / Rioja,"11,90",Vino blanco,Tempranillo Blanco
Pagos de Aráiz,Blaneo Syrah 2017,2017,"3,9",39,España / Navarra,"14,89",Vino tinto,Shiraz/Syrah
Marina Espumante,Selección Monastrell Rosado N.V.,3906,"3,5",376,España / Valencia / Alicante,"5,90",Vino espumoso,100 % de Mourvedre
Pago de Los Capellanes,Joven Roble Tinto 2017,2017,"4,1",2569,España / Castilla y León / Ribera del Duero,18,Vino tinto,100 % de Tempranillo
Bodegas Obergo,Expression Garnacha 2017,2017,"3,6",44,España / Aragón / Somontano,"11,88",Vino tinto,Garnacha
Enate,Gewürztraminer Dulce 2014,2014,"4,1",91,España / Aragón / Somontano,"12,50",Vino de postre,100 % de Gewürztraminer
Olivier Rivière,La Bastid Rioja Blanco 2020,2020,"4,0",66,España / Rioja,"20,95",Vino blanco,Macabeo
Bodegas Ximénez-Spínola,Varietal Fermentacion Lenta 2019,2019,"4,3",93,España / Andalucía / Jerez-Xérès-Sherry,"29,90",Vino fortificado,100 % de Pedro Ximenez
Clos Lentiscus,Sumoll Reserva Familia Blanc de Noirs 2017,2017,"4,0",122,España / Cataluña / Penedès,"15,14",Vino espumoso,100 % de Sumoll
Hacienda Solano,Selección 2020,2020,"3,9",88,España / Castilla y León / Ribera del Duero,"11,25",Vino tinto,100 % de Tinto Fino
Arínzano,La Casona 2008,2008,"3,9",329,España / Navarra / Arínzano,"59,99",Vino tinto,100 % de Tempranillo
Ostatu,Selección Rioja 2016,2016,"4,1",176,España / Rioja / Rioja Alavesa,"14,25",Vino tinto,"92 % de Tempranillo, 8 % de Graciano"
Finca Nadal de la Boadella,Xarel-lo 2019,2019,"3,7",41,España / Cataluña / Penedès,"8,80",Vino blanco,Xarel-lo
Bodegas Roda,Cirsion Rioja 2012,2012,"4,6",233,España / Rioja,"149,90",Vino tinto,100 % de Tempranillo
Canopy,Ganadero 2019,2019,"3,7",261,España / Castilla / Méntrida,"5,90",Vino tinto,"90 % de Macabeo, 5 % de Verdejo, 5 % de Garnacha Blanca"
Conde de Los Andes,Rioja Blanco 2018,2018,"4,2",27,España / Rioja,"24,90",Vino blanco,Viura
Castaño,Monastrell Dulce 2010,2010,"3,9",45,España / Murcia / Yecla,"11,89",Vino de postre,100 % de Monastrell
Portia,Crianza 2017,2017,"3,8",155,España / Castilla y León / Ribera del Duero,"9,66",Vino tinto,100 % de Tempranillo
Arzuaga,Ribera del Duero Rosae 2020,2020,"3,8",76,España / Castilla y León / Ribera del Duero,"10,70",Vino rosado,100 % de Tempranillo
Clos Mogador,Priorat 2016,2016,"4,5",834,España / Cataluña / Priorato,"73,90",Vino tinto,100 % de Garnacha
Más Que Vinos,Ercavio Tempranillo Joven 2018,2018,"3,3",29,España / Castilla,"6,50",Más Que Vinos,100 % de Tempranillo
Coto de Gomariz (María Álvarez Serrano),The Flower and the Bee La Flor y La Abeja Tinto 2018,2018,"3,7",38,España / Galicia / Ribeiro,"9,70",Vino tinto,Souzao
Màquina y Tabla,Terrazas de Serapia 2017,2017,"3,7",62,España / Castilla y León,"19,75",Vino tinto,Garnacha
Castell d'Encus,Taïka 2014,2014,"4,2",60,España / Cataluña / Costers del Segre,"40,50",Vino espumoso,"Sauvignon Blanc, Sémillon"
Williams & Humbert,Don Guido Pedro Ximenez Solera Especial Aged 20 Years N.V.,8219,"4,3",1091,España / Andalucía / Jerez-Xérès-Sherry,"32,90",Vino fortificado,100 % de Pedro Ximenez
D. Mateos,Navaldar Crianza 2015,2015,"3,7",167,España / Rioja,13,Vino tinto,"75 % de Tempranillo, 13 % de Garnacha, 7 % de Mazuelo, 5 % de Graciano"
José Pemartín,Fino N.V.,1193,"3,4",32,España / Andalucía / Jerez-Xérès-Sherry / Jerez Fino,,Vino fortificado,Palomino
Bodegas Luis Perez,El Muelle de Olaso 2017,2017,"3,7",163,España / Andalucía / Cádiz,"10,25",Vino blanco,Palomino
Bodegas Monje,Tradicional Tinto 2017,2017,"3,6",112,España / Islas Canarias / Tacoronte-Acentejo,"14,30",Vino tinto,Listan Negro
Monopole,Blanco 2020,2020,"3,3",45,España / Rioja,"6,85",Vino blanco,100 % de Viura
Bach,Viña Extrísima Rosado 2019,2019,"3,3",83,España / Cataluña,"2,25",Vino rosado,"Cabernet Sauvignon, Merlot, Tempranillo"
Marco Abella,Clos Abella Selección Especial 2016,2016,"4,3",70,España / Cataluña / Priorato,"45,60",Vino tinto,Carignan
Cyan,Prestigio 2012,2012,"3,5",42,España / Castilla y León / Toro,"27,50",Vino tinto,Tinta de toro
Castillo de Vinaral,Gran Reserva 2010,2010,"3,3",233,España / Aragón / Cariñena,"16,27",Vino tinto,Cariñena
Altos de Tamarón,Ribera del Duero Tinto 2011,2011,"3,0",157,España / Castilla y León / Ribera del Duero,"23,80",Vino tinto,"Tempranillo, Tinta del Pais"
El Casetero,Selección Garnacha 2018,2018,"3,7",611,España / Aragón / Campo de Borja,"5,30",Vino tinto,100 % de Garnacha Tinta
Triay,Godello 2018,2018,"3,7",122,España / Galicia / Monterrei,"9,03",Vino blanco,100 % de Godello
Covitoro,Cañus Verus Viñas Viejas 2018,2018,"3,8",31,España / Castilla y León / Toro,"9,29",Vino tinto,100 % de Tinta de toro
Martinez Alesanco,Reserva 2016,2016,"3,7",137,España / Rioja,"13,90",Vino tinto,"Tempranillo, Garnacha"
Empordàlia,Sinols Criança 2020,2020,"3,9",47,España / Cataluña / Empordà,"5,95",Vino tinto,"Cariñena, Garnacha Tinta, Shiraz/Syrah, Merlot"
Carlos Moro,Finca Las Marcas Fermentado en Barrica Verdejo 2018,2018,"3,6",58,España / Castilla y León / Rueda,"16,95",Vino blanco,Verdejo
Cellers Unió,Perlat Syrah 2019,2019,"3,9",47,España / Cataluña / Tarragona / Montsant,"8,93",Vino tinto,Shiraz/Syrah
Bodega Contador (Benjamín Romeo),Predicador Rioja 2015,2015,"4,0",1205,España / Rioja,"24,53",Vino tinto,"Garnacha, Tempranillo"
Enric Soler,Nun Vinya dels Taus 2018,2018,"4,4",65,España / Cataluña / Penedès,"49,90",Vino blanco,100 % de Xarel-lo
Jorge Ordóñez,No. 3 Old Vines 2010,2010,"4,6",35,España / Andalucía / Málaga,"46,69",Vino de postre,100 % de Moscatel
Bermejo,Listán Negro 2019,2019,"3,8",48,España / Islas Canarias / Lanzarote,"17,95",Vino tinto,Listan Negro
Áster,Finca El Otero 2012,2012,"4,1",379,España / Castilla y León / Ribera del Duero,"25,90",Vino tinto,100 % de Tempranillo
Montecastro,Ribera del Duero Red 2019,2019,"4,1",175,España / Castilla y León / Ribera del Duero,"18,44",Vino tinto,Tempranillo
