winery,wine,year,rating,num_review,region,price,type,grapes
Monteabellon,A Cappela Roble 2020,2020,"3,4",52,España / Castilla y León / Ribera del Duero,"5,99",Vino tinto,100 % de Tempranillo
Condado de Haza,Alenza Ribera del Duero Reserva 1997,1997,"4,1",46,España / Castilla y León / Ribera del Duero,"53,50",Vino tinto,Tempranillo
MontRubí,Gaintus Radical Sumoll 2018,2018,"3,3",73,España / Cataluña / Penedès,"12,70",Vino tinto,100 % de Sumoll
Latido de Sara,Garnacha Blanca 2020,2020,"3,8",227,España / Navarra,"5,49",Vino blanco,Garnacha Blanca
Mikaela,Bobal 2016,2016,"3,7",60,España / Castilla,"28,90",Vino tinto,100 % de Bobal
Rosario Vera,Tinto 2019,2019,"3,9",37,España / Rioja,"10,69",Vino tinto,100 % de Sauvignon Blanc
Yaso,Toro 2018,2018,"3,6",125,España / Castilla y León / Toro,"9,95",Vino tinto,100 % de Tinta de toro
Dominio de Atauta,Torre de Golban Crianza 2017,2017,"3,9",411,España / Castilla y León,"10,50",Vino tinto,100 % de Tempranillo
Bodegas Roda,Roda Reserva Rioja 2012,2012,"4,2",2387,España / Rioja,"28,40",Vino tinto,100 % de Tempranillo
Enrique Mendoza,Las Quebradas Monastrell 2018,2018,"4,0",263,España / Valencia / Alicante,"21,75",Vino tinto,100 % de Monastrell
Mas Bertran,La Graua 2012,2012,"3,8",31,España / Cataluña / Penedès,"13,60",Vino espumoso,"Macabeo, Xarel-lo"
Meritxell Pallejà,"Magran - Partida ""Les Manyetes"" 2015",2015,"4,1",28,España / Cataluña / Priorato,"32,25",Vino tinto,100 % de Garnacha
Guelbenzu,Azul 2016,2016,"3,9",199,España / Navarra / Ribera del Queiles,"6,75",Vino tinto,100 % de Tempranillo
Alvar de Dios,Camino de los Arrieros 2018,2018,"3,5",271,España / Castilla y León / Arribes,"12,75",Vino tinto,"Rufete, Juan Garcia"
Bodegas Arraez,Eduardo Bermejo Tinto 2020,2020,"3,6",117,España / Valencia,"5,90",Vino tinto,Tempranillo
Oliveda,Ullones 2020,2020,"4,0",47,España / Cataluña / Empordà,"7,43",Vino rosado,Garnacha
Marqués de Riscal,Arienzo Rioja Crianza 2015,2015,"3,6",2435,España / Rioja,"7,90",Vino tinto,100 % de Tempranillo
Godeval,Cepas Vellas Godello 2020,2020,"4,2",207,España / Galicia / Valdeorras,"18,46",Vino blanco,100 % de Godello
Tábula,Ribera del Duero Red 2009,2009,"4,0",162,España / Castilla y León / Ribera del Duero,"23,50",Vino tinto,100 % de Garnacha
Baigorri,Crianza Tempranillo 2018,2018,"3,9",946,España / Rioja,"11,40",Vino tinto,100 % de Tempranillo
Bodega Contador (Benjamín Romeo),La Cueva del Contador Rioja 2012,2012,"4,4",228,España / Rioja,"76,50",Vino tinto,Tempranillo
Bodegas Vinsacro,Dioro Rioja 2010,2010,"4,0",462,España / Rioja / Rioja Alavesa,"29,40",Vino tinto,Tempranillo
Cal Pla,Planots Priorat 2009,2009,"4,5",132,España / Cataluña / Priorato,58,Vino tinto,"Cariñena, Garnacha"
Clos Mogador,Priorat 2013,2013,"4,4",832,España / Cataluña / Priorato,"73,90",Vino tinto,100 % de Grenache
Monte Real,Gran Reserva 1998,1998,"4,3",468,España / Rioja,"35,95",Vino tinto,100 % de Tempranillo
Borsao Bodegas,Blanco (Selección) 2021,2021,"3,6",34,España / Aragón / Campo de Borja,"4,75",Vino blanco,100 % de Macabeo
Javier Sanz Viticultor,Sauvignon Blanc 2021,2021,"4,1",92,España / Castilla y León / Rueda,"9,30",Vino blanco,100 % de Sauvignon Blanc
Teso La Monja,Alabaster 2013,2013,"4,7",194,España / Castilla y León / Toro,"147,85",Vino tinto,100 % de Tempranillo
Ramón Bilbao,Gran Reserva Rioja (Tempranillo) 2012,2012,"4,2",928,España / Rioja,"22,90",Vino tinto,100 % de Tempranillo
Lerma,Crianza Tinto 2014,2014,"3,6",60,España / Castilla y León / Arlanza,"9,50",Vino tinto,Tempranillo
Viñedos de Páganos,El Puntido 2017,2017,"4,3",515,España / Rioja,"34,90",Vino tinto,100 % de Tempranillo
Gramona,Cava Argent Gran Reserva Brut Nature Rosé 2016,2016,"3,9",30,España / Cataluña,"33,25",Vino espumoso,100 % de Xarel-lo
Marqués de Riscal,Rioja Gran Reserva 2015,2015,"4,4",856,España / Rioja,"35,63",Vino tinto,100 % de Tempranillo
Inurrieta,Sur Roble 2014,2014,"3,2",100,España / Navarra,"5,20",Vino tinto,"Graciano, Garnacha, Shiraz/Syrah"
Cuatro Rayas,Cuarenta Vendimias Verdejo 2021,2021,"3,7",95,España / Castilla y León / Rueda,"6,30",Vino blanco,100 % de Verdejo
Osborne,Duque de Bailen Jerez-Xeres-Sherry Oloroso N.V.,8112,"3,6",356,España / Andalucía / Jerez-Xérès-Sherry,"9,50",Vino fortificado,Palomino
Mengoba,La Vigne de Sancho Martín Mencía 2015,2015,"3,8",68,España / Castilla y León / Bierzo,"38,90",Vino tinto,"Mencia, Alicante Bouschet, Godello"
La Guita,Manzanilla N.V.,6990,"3,4",4255,España / Andalucía / Jerez-Xérès-Sherry / Manzanilla,"6,09",Vino fortificado,100 % de Palomino
Castell del Remei,Gotim Blanc 2020,2020,"3,7",184,España / Cataluña / Costers del Segre,"6,70",Vino blanco,"Macabeo, Sauvignon Blanc"
Vizcarra,Celia 2011,2011,"4,5",47,España / Castilla y León / Ribera del Duero,"63,50",Vino tinto,"Garnacha, Tinto Fino"
Carmelo Rodero,Pago De Valtarreña 2018,2018,"4,6",159,España / Castilla y León / Ribera del Duero,"48,50",Vino tinto,100 % de Tempranillo
Orben,Malpuesto 2014,2014,"4,1",293,España / Rioja,"30,13",Vino tinto,100 % de Tempranillo
Consejo de la Alta,Alta Río Crianza 2014,2014,"3,5",82,España / Rioja,"10,50",Vino tinto,Tempranillo
Baron de Ley,Siete (7) Viñas Reserva Rioja 2015,2015,"4,0",48,España / Rioja,"20,90",Vino tinto,Tempranillo
Finca Montepedroso,Rueda Verdejo 2020,2020,"3,9",273,España / Castilla y León / Rueda,"6,95",Vino blanco,100 % de Verdejo
Ramón Bilbao,Reserva Original 2016,2016,"4,2",40,España / Rioja,"17,90",Vino tinto,Tempranillo
Celler del Roure,Parotet 2019,2019,"3,6",192,España / Valencia,"16,25",Vino tinto,Monastrell
Pago Los Balancines,Alunado Chardonnay 2014,2014,"4,1",84,España / Extremadura / Ribera del Guadiana,"20,31",Vino blanco,Chardonnay
Barbadillo,Mirabrás 2016,2016,"3,8",131,España / Andalucía / Cádiz,"15,95",Vino blanco,Palomino
Juan Pinero,Great Duke Palo Cortado 12 Años N.V.,7950,"4,0",172,España / Andalucía / Jerez-Xérès-Sherry,"18,75",Vino fortificado,Palomino
Bodegas Arrocal,Selección Ribera del Duero 2017,2017,"4,1",143,España / Castilla y León / Ribera del Duero,"16,95",Vino tinto,Tempranillo
Marqués de Riscal,Arienzo Rioja Crianza 2017,2017,"3,8",451,España / Rioja,"8,45",Vino tinto,100 % de Tempranillo
Viña Pomal,Vinos Singulares Graciano 2012,2012,"4,2",69,España / Rioja,"68,95",Vinos Singulares Graciano,100 % de Graciano
Rafael Cambra,Dos 2011,2011,"3,6",33,España / Valencia,"9,95",Vino tinto,Monastrell
Lan,Crianza Rioja 2017,2017,"3,8",2329,España / Rioja,"7,60",Vino tinto,100 % de Tempranillo
Cherubino Valsangiacomo,Malvasía de SanJaume Edición Limitada 2020,2020,"3,9",104,España / Valencia,"7,45",Vino blanco,"Malvasia, Merseguera"
Gramona,Mart Xarel-lo Vermell 2018,2018,"3,8",119,España / Cataluña / Penedès,"11,40",Vino rosado,Xarel-lo
Abel Mendoza Monge,Garnacha Blanco 2018,2018,"4,2",56,España / Rioja,"29,75",Vino blanco,Grenache Blanc
Dominio de Pingus,PSI 2014,2014,"4,1",5086,España / Castilla y León / Ribera del Duero,"47,85",Vino tinto,100 % de Tempranillo
Comando G,La Mujer Cañón 2013,2013,"3,9",68,España / Madrid,"89,25",Vino tinto,Garnacha
Pascona,Lo Petitó de Pascona 2021,2021,"3,6",30,España / Cataluña / Tarragona / Montsant,"7,15",Vino tinto,"Shiraz/Syrah, Merlot"
El Coto,Rosado 2019,2019,"3,4",301,España / Rioja,"5,25",Vino rosado,Tempranillo
Muga,Crianza 2003,2003,"4,0",96,España / Rioja,"16,90",Vino tinto,Graciano
Ysios,Edición Limitada 2012,2012,"4,2",115,España / Rioja,69,Vino tinto,100 % de Tempranillo
Wineissocial,Rebeldes 2020,2020,"3,6",127,España / Cataluña / Tarragona / Montsant,"12,50",Vino tinto,Shiraz/Syrah
Altos Ibéricos,Reserva 2015,2015,"3,8",570,España / Rioja,"16,96",Vino tinto,100 % de Tempranillo
Mascaró,Cava Rubor Aurorae Brut Rosé N.V.,3003,"3,7",181,España / Cava,11,Vino espumoso,Garnacha
La Rioja Alta,Viña Ardanza Reserva 2012,2012,"4,3",10013,España / Rioja,"22,50",Vino tinto,100 % de Tempranillo
AT Roca,Anima Mundi Gres 2020,2020,"4,1",37,España / Cataluña / Penedès,"12,95",Vino blanco,Xarel-lo
Comenge,Biberius 2021,2021,"3,8",29,España / Castilla y León / Ribera del Duero,"8,49",Vino tinto,100 % de Tempranillo
Costers del Siurana,Clos de L'Obac 2012,2012,"4,3",27,España / Cataluña / Priorato,"76,23",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Grenache, Merlot, Carignan"
Portia,Ebeia Roble 2019,2019,"4,0",25,España / Castilla y León / Ribera del Duero,"13,25",Vino tinto,Tempranillo
Monasterio de Las Vinas,Special Selection Old Vine Cariñena 2016,2016,"3,5",1643,España / Aragón / Cariñena,"10,95",Vino tinto,100 % de Cariñena
Williams & Humbert,Canasta 20 Años Cream N.V.,1626,"4,3",53,España / Andalucía / Jerez-Xérès-Sherry,"29,25",Vino fortificado,100 % de Pedro Ximenez
Clos Figueras,Serras del Priorat 2021,2021,"3,7",33,España / Cataluña / Priorato,"16,71",Vino tinto,100 % de Cariñena
Allende,Gaminde 2015,2015,"4,2",179,España / Rioja,"41,49",Vino tinto,100 % de Tempranillo
Viña Real,Rioja Reserva 2015,2015,"3,8",1293,España / Rioja,"13,95",Vino tinto,100 % de Tempranillo
Viña Olabarri,Bikandi Crianza 2018,2018,"3,5",234,España / Rioja,"9,70",Vino tinto,100 % de Tempranillo
Celler del Roure,Maduresa 2018,2018,"3,9",135,España / Valencia,"18,25",Vino tinto,"80 % de Monastrell, 20 % de Cariñena"
Telmo Rodriguez,Molino Real 2009,2009,"4,1",53,España / Andalucía / Málaga,"41,69",Vino blanco,100 % de Moscatel de Alejandría
Dominio del Bendito,El Titán del Bendito 2015,2015,"4,6",397,España / Castilla y León / Toro,"48,90",Vino tinto,100 % de Tempranillo
Franck Massard,Bellesa Perfecta 2015,2015,"3,6",85,España / Cataluña / Priorato,"17,50",Vino tinto,"60 % de Garnacha, 40 % de Cariñena"
Acontia,Criado Sobre Lias Verdejo 2018,2018,"3,9",39,España / Castilla y León,"7,48",Vino blanco,Verdejo
Bodegas Valparaíso,Crianza 2013,2013,"3,5",129,España / Castilla y León / Ribera del Duero,"10,50",Vino tinto,Tempranillo
Voché,Crianza 2017,2017,"3,9",139,España / Rioja,"14,95",Vino tinto,100 % de Graciano
Casa Castillo,Valtosca Syrah 2010,2010,"3,7",145,España / Murcia / Jumilla,"17,55",Vino tinto,Shiraz/Syrah
Gran Feudo,Crianza 2013,2013,"3,4",629,España / Navarra,"4,42",Vino tinto,"60 % de Tempranillo, 15 % de Cabernet Sauvignon, 15 % de Merlot, 10 % de Garnacha"
Espelt,Mareny 2018,2018,"3,5",75,España / Cataluña / Empordà,"8,25",Vino blanco,"Sauvignon Blanc, Garnacha Blanca"
Tridente,Tempranillo 2018,2018,"4,0",73,España / Castilla y León,"11,95",Vino tinto,100 % de Tempranillo
Autòcton Celler,Autòcton Blanc 2019,2019,"3,7",29,España / Cataluña / Penedès,"11,35",Vino blanco,100 % de Xarel-lo
Casa Castillo,El Molar 2018,2018,"3,7",222,España / Murcia / Jumilla,"14,10",Vino tinto,100 % de Garnacha
Valdelosfrailes,Prestigio 2006,2006,"4,0",117,España / Castilla y León / Cigales,"20,59",Vino tinto,100 % de Tinta del Pais
Bodega Contador (Benjamín Romeo),La Cueva del Contador Rioja 2019,2019,"4,4",45,España / Rioja,"60,61",Vino tinto,100 % de Tempranillo
Castillo de Embid,Crianza 2012,2012,"3,4",198,España / Aragón / Cariñena,"6,95",Vino tinto,"Tempranillo, Garnacha"
Guimaro,Finca Meixeman Ribeira Sacra Mencia 2019,2019,"4,0",248,España / Galicia / Ribeira Sacra,"24,36",Vino tinto,100 % de Mencia
Finca Villacreces,Ribera del Duero 2018,2018,"4,0",174,España / Castilla y León / Ribera del Duero,"21,79",Vino tinto,"86 % de Tinto Fino, 10 % de Cabernet Sauvignon, 4 % de Merlot"
Solergibert,Enric Solergibert Gran Selecció Reserva Cabernet Sauvignon 2016,2016,"4,2",32,España / Cataluña / Pla de Bages,"33,50",Vino tinto,Cabernet Sauvignon
Baron de Ley,Rioja Reserva 2000,2000,"3,7",210,España / Rioja,"10,85",Vino tinto,Tempranillo
Llanos Negros,La Tablada 2018,2018,"4,2",50,España / Islas Canarias / La Palma,"21,95",Vino blanco,Albillo
Bodegas Frontonio,Supersónico Garnacha 2017,2017,"3,9",165,España / Aragón / Valdejalón,"16,95",Vino tinto,100 % de Garnacha Tinta
Raventós i Blanc,De La Finca 2011,2011,"4,0",447,España / Cataluña / Penedès,"42,50",Vino espumoso,"Parellada, Macabeo, Xarel-lo"
Mont-Ferrant,Cava Reserva Brut N.V.,3860,"3,6",459,España / Cava,"10,95",Vino espumoso,"37 % de Xarel-lo, 33 % de Macabeo, 25 % de Parellada, 5 % de Chardonnay"
Bodegas Yuntero,Tempranillo - Syrah 2019,2019,"3,5",25,España / Castilla / La Mancha,"6,95",Vino tinto,"Shiraz/Syrah, Tempranillo"
Bodega Contador (Benjamín Romeo),Contador Rioja 2012,2012,"4,6",251,España / Rioja,"319,90",Vino tinto,"92 % de Tempranillo, 4 % de Mazuelo, 4 % de Graciano"
Museum,Las Musas 2020,2020,"3,8",32,España / Castilla y León / Cigales,"12,50",Vino rosado,"Albillo Mayor, Tempranillo, Verdejo, Garnacha"
Lafou,Els Amelers Garnatxa Blanca 2021,2021,"4,0",59,España / Cataluña / Terra Alta,"13,95",Vino blanco,Grenache Blanc
Pagos de Matanegra,Finca Valentina 2011,2011,"3,8",34,España / Castilla y León / Ribera del Duero,"29,95",Vino tinto,Tempranillo
Cims de Porrera,Garnatxa 2015,2015,"4,2",35,España / Cataluña / Priorato,"54,95",Vino tinto,100 % de Garnacha
Yllera,9 Meses en Barrica Roble Tempranillo 2019,2019,"3,5",71,España / Castilla y León / Ribera del Duero,"5,50",Vino tinto,Tempranillo
Analivia,Blanco 2020,2020,"3,6",29,España / Castilla y León / Rueda,"5,45",Vino blanco,"Verdejo, Viura"
EGO,Gorú 2020,2020,"3,7",280,España / Murcia / Jumilla,"6,90",Vino tinto,100 % de Monastrell
Tierra Calma,Cyster Garnacha 2018,2018,"3,9",67,España / Madrid,"13,50",Vino tinto,100 % de Garnacha
Tinto Pesquera,Reserva 2004,2004,"4,2",698,España / Castilla y León / Ribera del Duero,"70,88",Vino tinto,100 % de Tempranillo
Azpilicueta,Félix Azpilicueta Gran Reserva 2013,2013,"4,0",98,España / Rioja,"17,50",Vino tinto,"Tempranillo, Mazuelo, Graciano"
Tomás Postigo,Fermentado En Barrica Blanco 2016,2016,"4,2",331,España / Castilla y León,"20,25",Vino blanco,100 % de Verdejo
Pradorey,El Cuentista 2019,2019,"3,7",45,España / Castilla y León / Ribera del Duero,"17,90",Vino blanco,100 % de Tempranillo
Vins del Tros,Señora Carmen 2015,2015,"3,8",40,España / Cataluña / Terra Alta,"23,15",Vino tinto,100 % de Garnacha Tinta
Dominio del Águila,Gran Reserva Peñas Aladas 2015,2015,"4,6",51,España / Castilla y León / Ribera del Duero,"184,95",Vino tinto,100 % de Tempranillo
Bonaval,Cava Extrem de Bonaval Brut N.V.,1498,"3,6",239,España / Cava,,Vino espumoso,"Macabeo, Viura"
Emendis,Flos Sauvignon Blanc - Muscat 2020,2020,"3,8",92,España / Cataluña / Penedès,"6,95",Vino blanco,"Muscat Blanc, Sauvignon Blanc"
Emilio Hidalgo,Hidalgo Gobernador Oloroso Seco N.V.,2799,"3,9",478,España / Andalucía / Jerez-Xérès-Sherry / Jerez Oloroso,"16,90",Vino fortificado,100 % de Palomino
Castellblanc (Castellblanch),Cava Dos Lustros Reserva Brut Nature N.V.,9696,"3,7",319,España / Cava,"7,45",Vino espumoso,"Macabeo, Xarel-lo, Parellada, Viura"
Fillaboa,Albariño 2018,2018,"4,0",1014,España / Galicia / Rías Baixas,"12,95",Vino blanco,100 % de Albariño
Perez Barquero,Finca la Cañada Albarizas Verdejo 2021,2021,"3,7",32,España / Andalucía / Montilla-Moriles,"5,95",Vino blanco,Verdejo
El Miracle,Art 2018,2018,"3,8",191,España / Valencia / Alicante,"10,50",Vino tinto,"Shiraz/Syrah, Merlot, Tempranillo, Monastrell"
Clos Mogador,Com Tu 2018,2018,"4,3",164,España / Cataluña / Tarragona / Montsant,"34,90",Vino tinto,100 % de Grenache
Alta Alella,Dolç Mataró 2019,2019,"4,1",62,España / Cataluña / Alella,"17,54",Vino de postre,Mataro
Viña Pomal,Alto de la Caseta 2016,2016,"4,5",34,España / Rioja,"67,16",Vino tinto,Tempranillo
Vega Tolosa,Bobal Icon Red 2019,2019,"3,5",36,España / Castilla / Manchuela,"8,25",Vino tinto,Bobal
Do Ferreiro (Bodegas Gerardo Mendez),Cepas Vellas Rias Baixas Albariño 2020,2020,"4,4",117,España / Galicia / Rías Baixas,"34,50",Vino blanco,100 % de Albariño
Viña Sastre,Pesus Ribera del Duero 2004,2004,"4,7",32,España / Castilla y León / Ribera del Duero,360,Vino tinto,Tinto Fino
Reboreda,Adeus 2021,2021,"3,8",42,España / Galicia / Ribeiro,"8,90",Vino blanco,Godello
Joaquín Rebolledo,Valdeorras Mencia 2020,2020,"3,7",186,España / Galicia / Valdeorras,"7,50",Vino tinto,Mencia
Bodega Contador (Benjamín Romeo),Pirata 2014,2014,"4,4",53,España / Rioja,194,Vino blanco,"50 % de Verdejo, 32 % de Garnacha Blanca, 12 % de Viura, 6 % de Malvasia"
Biniagual,Finca Biniagual Gran Verán 2015,2015,"4,1",194,España / Islas Baleares / Mallorca / Binissalem-Mallorca,"94,74",Vino tinto,"55 % de Manto Negro, 45 % de Shiraz/Syrah"
Pere Ventura Cavas,Cava Tresor Brut Rosé N.V.,4628,"3,6",1035,España / Cava,"17,90",Vino espumoso,100 % de Trepat
Jeromin,Grego Garnacha Centenaria 2018,2018,"3,4",49,España / Madrid,"7,75",Vino tinto,Garnacha
Bodegas Lleiroso,Luz Millar Roble 2019,2019,"3,7",90,España / Castilla y León / Ribera del Duero,"17,25",Vino tinto,100 % de Tempranillo
Mas Doix,Murmuri 2020,2020,"4,1",162,España / Cataluña / Priorato,"21,95",Vino blanco,"Macabeo, Garnacha Blanca"
Harveys,Bristol Cream Sherry N.V.,3151,"3,6",1703,España / Andalucía / Jerez-Xérès-Sherry,,Vino fortificado,100 % de Pedro Ximenez
Vins de la Memòria,Loebre Crusilló 2019,2019,"4,0",36,España / Cataluña / Terra Alta,48,Vino blanco,"50 % de Cariñena, 50 % de Garnacha"
Familia Torres,Viña Sol Blanco 2019,2019,"3,4",40,España / Cataluña,"10,71",Vino blanco,100 % de Parellada
Tierra De Cubas,Gala Placidia Garnacha 2015,2015,"4,2",61,España / Aragón / Cariñena,"19,90",Vino tinto,Garnacha
Marques de Monistrol,Valhondo Cava Brut N.V.,5760,"3,5",1402,España / Cava,,Vino espumoso,"Xarel-lo, Macabeo"
Herència Altés,La Pilosa Garnacha Peluda 2017,2017,"3,8",354,España / Cataluña / Terra Alta,"15,95",Vino tinto,100 % de Garnacha Peluda
Dosterras,Finca Aiguasals 2016,2016,"4,0",46,España / Cataluña / Tarragona / Montsant,"29,90",Vino tinto,Cariñena
Blanco Nieva,Pie Franco Verdejo 2021,2021,"3,9",26,España / Castilla y León / Rueda,"10,78",Vino blanco,100 % de Verdejo
Bodegas Cosme Palacio,Glorioso Rioja Gran Reserva 2014,2014,"3,9",38,España / Rioja,"18,50",Vino tinto,100 % de Tempranillo
Olivier Rivière,Las Viñas de Eusebio Vendimia Seleccionada 2016,2016,"4,1",213,España / Rioja,"47,49",Vino tinto,100 % de Tempranillo
Màquina y Tabla,Laderas de Leonila 2017,2017,"3,6",181,España / Castilla y León,"12,90",Vino tinto,100 % de Mencia
R. López de Heredia,Viña Bosconia Reserva 2008,2008,"4,2",3007,España / Rioja / Rioja Alta,"27,39",Vino tinto,"Garnacha, Tempranillo"
Valdesil,Godello Sobre Lias 2019,2019,"3,8",353,España / Galicia / Valdeorras,"13,20",Vino blanco,100 % de Godello
Faustino Rivero Ulecia,Joven Tempranillo - Garnacha 2018,2018,"3,2",53,España / Rioja,"2,97",Vino tinto,"Garnacha, Tempranillo"
Fuentespina,Selección 2016,2016,"3,6",247,España / Castilla y León / Ribera del Duero,"12,90",Vino tinto,100 % de Tempranillo
Península Vinicultores,Cadalso Sierra de Gredos 2018,2018,"3,6",122,España / Madrid,"10,25",Vino tinto,Garnacha
Finca Valpiedra,Rioja Reserva 2009,2009,"3,9",1121,España / Rioja,19,Vino tinto,100 % de Tempranillo
Harveys,30 Years V.O.R.S Very Old Oloroso Blend Medium Sherry N.V.,8737,"4,2",43,España / Andalucía / Jerez-Xérès-Sherry / Jerez Oloroso,,Vino fortificado,"Palomino, Pedro Ximenez"
Vinyes Domenech,Boig per Tu 2019,2019,"3,8",67,España / Cataluña / Tarragona / Montsant,"12,64",Vino tinto,100 % de Garnacha
Vinyes Domenech,Boig per Tu 2018,2018,"3,9",150,España / Cataluña / Tarragona / Montsant,"12,64",Vino tinto,100 % de Garnacha
Viña Costeira,Meu Treixadura Blanco 2020,2020,"3,9",36,España / Galicia / Ribeiro,"12,95",Vino blanco,Treixadura
Dominio de Cair,Selección La Aguilera 2017,2017,"4,0",76,España / Castilla y León / Ribera del Duero,"17,60",Vino tinto,Tempranillo
Munia,Carácter 2017,2017,"3,9",183,España / Castilla y León / Toro,"11,25",Vino tinto,100 % de Tinta de toro
Cámbrico,Viñas del Cámbrico 2018,2018,"3,9",28,España / Castilla y León / Sierra de Salamanca,"16,50",Vino tinto,Rufete
Palacio del Camino Real,Crianza 2017,2017,"3,7",77,España / Rioja,"5,95",Vino tinto,"Tempranillo, Viura, Garnacha"
Emilio Moro,Finca Resalso 2020,2020,"3,8",2856,España / Castilla y León / Ribera del Duero,"8,60",Vino tinto,100 % de Tempranillo
Antídoto,Roselito 2016,2016,"3,7",100,España / Castilla y León / Ribera del Duero,"11,33",Vino rosado,100 % de Tempranillo
Binigrau,Obac Black Label 2018,2018,"4,1",347,España / Islas Baleares / Mallorca,"18,95",Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Merlot, Callet, Manto Negro"
Finca La Estacada,Ocho y Medio Tinto Velasco 2017,2017,"3,6",189,España / Castilla,"6,85",Vino tinto,Tinto Velasco
Muga,Muga Rosado 2021,2021,"3,9",339,España / Rioja,"8,10",Vino rosado,100 % de Garnacha
Sierra Cantabria,Amancio 2012,2012,"4,5",250,España / Rioja,"89,95",Vino tinto,100 % de Tempranillo
Vinos Sanz,Clásico 2021,2021,"3,5",37,España / Castilla y León / Rueda,"5,03",Vinos Sanz,"Verdejo, Viura"
Jaume Giro i Giro,Cava Brut Nature 2016,2016,"3,9",40,España / Cava,"9,10",Vino espumoso,"50 % de Xarel-lo, 20 % de Macabeo, 20 % de Parellada, 10 % de Chardonnay"
Tobia,Selección de Autor 2017,2017,"4,0",973,España / Rioja,12,Vino tinto,100 % de Tempranillo
Bodegas Príncipe de Viana,1423 Reserva Navarra 2016,2016,"4,0",33,España / Navarra,"14,50",Vino tinto,"80 % de Tempranillo, 20 % de Garnacha"
Trenza,Selección Tardia La Orphica Monastrell 2021,2021,"4,2",63,España / Vino de España,"6,72",Vino de España,Monastrell
Juvé & Camps,Gregal d'Espiells 2019,2019,"3,8",181,España / Cataluña / Penedès,"10,25",Vino blanco,"Moscatel de Alejandría, Gewürztraminer"
Gutiérrez de la Vega,Casta Diva Cosecha Miel Moscatel Dulce 2014,2014,"4,0",256,España / Valencia / Alicante,"15,50",Vino de postre,100 % de Moscatel de Alejandría
Añoranza,Crianza Tempranillo 2016,2016,"3,4",67,España / Castilla / La Mancha,"8,99",Vino tinto,100 % de Tempranillo
Castillo Perelada,Finca Malaveïna 2018,2018,"4,3",455,España / Cataluña / Empordà,"19,50",Vino tinto,"65 % de Merlot, 21 % de Cabernet Sauvignon, 11 % de Cabernet Franc, 3 % de Garnacha"
Muga,Prado Enea Gran Reserva 1970,1970,"4,3",30,España / Rioja,"161,30",Vino tinto,Tempranillo
Montalvo Wilmot,Syrah Roble 2018,2018,"3,7",39,España / Castilla,"9,24",Vino tinto,Shiraz/Syrah
Castillo Perelada,Inspirador Negre 2019,2019,"3,6",46,España / Cataluña / Empordà,"8,90",Vino tinto,"Cabernet Sauvignon, Cariñena"
Protos,Verdejo 2020,2020,"3,8",1783,España / Castilla y León / Rueda,"6,99",Vino blanco,100 % de Verdejo
Sentencia,Tinto 2015,2015,"4,3",49,España / Valencia,"30,95",Vino tinto,"Shiraz/Syrah, Bobal, Garnacha"
Cingles Blaus,Octubre Tinto 2019,2019,"3,7",81,España / Cataluña / Tarragona / Montsant,"7,90",Vino tinto,Grenache
Viña Costeira,Tamborá Godello 2020,2020,"4,0",95,España / Galicia / Ribeiro,"19,19",Vino blanco,Godello
Artadi,Artazu Pasos de San Martín Garnacha 2018,2018,"3,9",40,España / Vino de España,"16,20",Vino de España,100 % de Garnacha
Adega Familiar Eladio Piñeiro,Frore de Carme 2016,2016,"4,3",146,España / Galicia / Rías Baixas,"29,90",Vino blanco,100 % de Albariño
Portia,Ebeia Roble 2016,2016,"3,6",1025,España / Castilla y León / Ribera del Duero,"13,25",Vino tinto,100 % de Tempranillo
Barbadillo,Aged 30 Years Amontillado Sherry N.V.,3842,"4,0",89,España / Andalucía / Jerez-Xérès-Sherry / Jerez Amontillado,,Vino fortificado,100 % de Palomino
Gonzalez-Byass,Croft Original Sherry N.V.,0777,"3,5",507,España / Andalucía / Jerez-Xérès-Sherry,,Vino fortificado,Palomino
Perez Barquero,Vermouth N.V.,8863,"3,9",29,España / Andalucía / Montilla-Moriles,"7,50",Vino fortificado,Pedro Ximenez
Alto Moncayo,Veraton Garnacha 2014,2014,"4,2",1630,España / Aragón / Campo de Borja,"23,85",Vino tinto,100 % de Grenache
Ferrer Bobet,Priorat Vinyes Velles 2012,2012,"4,2",588,España / Cataluña / Priorato,"34,30",Vino tinto,100 % de Tempranillo
Joan Rubió,Joanots 2018,2018,"3,7",38,España / Cataluña / Penedès,"20,05",Vino blanco,Macabeo
Territorio Luthier,Territorio Luthier Reserva 2016,2016,"4,5",155,España / Castilla y León / Ribera del Duero,65,Vino tinto,"95 % de Tempranillo, 5 % de Garnacha"
Allende,Rioja Blanco 2012,2012,"3,8",220,España / Rioja,"18,90",Vino blanco,"Malvasia, Viura"
Bodegas Carramimbre,Altamimbre 2016,2016,"4,2",31,España / Castilla y León / Ribera del Duero,"26,90",Vino tinto,100 % de Tempranillo
Paisajes,Valsalado Rioja 2007,2007,"3,8",62,España / Rioja,18,Vino tinto,"Tempranillo, Mazuelo, Graciano, Grenache"
Raventós i Blanc,Blanc de Blancs Brut 2020,2020,"3,8",121,España / Cataluña / Penedès,"13,50",Vino espumoso,100 % de Macabeo
